Title,Description,Keywords,event,neg_event,Answer.commentbox,Answer.otherppl,Answer.owant4a,Answer.owant4b,Answer.owant4c,Answer.owant4d,Answer.submitButtonTimer,Answer.xdo,Answer.xneed2a,Answer.xneed2b,Answer.xneed2c,Answer.xneed2d,Answer.xwant3a,Answer.xwant3b,Answer.xwant3c,Answer.xwant3d,Approve,Reject
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX hopes would lead,PersonX hopes would follow,{},no,{},{},{},{},34.593,no,{},{},{},{},the person or thing to follow them,the event they are hoping for to follow.,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX hopes would lead,PersonX hopes would follow,no,no,{},{},{},{},107.201,yes,to study hard,to get good marks,{},{},to get good job,to earn more money,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX goes rock climbing,PersonX avoids danger.,{},no,{},{},{},{},38.665,no,{},{},{},{},to be safe,to get out of harm's way,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX goes rock climbing,PersonX avoids danger.,{},no,{},{},{},{},137.306,no,{},{},{},{},to be safe,stay home,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX goes rock climbing,PersonX goes bungee jumping.,{},no,{},{},{},{},135.984,yes,to book the bungee jumping session,to drive to the bungee jumping location,{},{},to go home,to eat something,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX goes rock climbing,PersonX goes bungee jumping.,{},no,{},{},{},{},35.662,yes,make arrangements,drive to the location,{},{},tell others,go again,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX hopes would lead,PersonX dreads being in charge,{},no,{},{},{},{},102.443,no,{},{},{},{},to take decision,to be fit,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX hopes would lead,PersonX dreads being in charge,{},no,{},{},{},{},32.404,no,{},{},{},{},be a follower,avoid responsibility,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX goes scuba diving,PersonX doesn't know how to swim.,{},no,{},{},{},{},99.52,no,{},{},{},{},to learn how to swim,to enjoy,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX goes scuba diving,PersonX doesn't know how to swim.,{},no,{},{},{},{},154.683,no,{},{},{},{},to learn,to swim,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX hosts a party,PersonX stays home alone,{},no,{},{},{},{},72.836,yes,to go to their home,close their door,{},{},to watch tv,to read a book,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX hosts a party,PersonX stays home alone,{},no,{},{},{},{},77.196,yes,have be jobless,have no friend to associate with,{},{},prepare a meal,shower and sleep,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX pulls PersonY's hand away,PersonX holds PersonY's hand,{},no,{},{},{},{},179.764,no,{},{},{},{},to love the person,live that person,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX pulls PersonY's hand away,PersonX holds PersonY's hand,{},no,{},{},{},{},15.006,no,{},{},{},{},,,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX goes scuba diving,PersonX goes mountain climbing.,{},no,{},{},{},{},33.757,yes,find a place to mountain climb,gather supplies,{},{},rest,go home,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX goes scuba diving,PersonX goes mountain climbing.,{},no,{},{},{},{},88.59,yes,Pack his things,Bring the equipement,Head to the mountain,{},Drink water,Go to his house to get some rest.,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX hosts a party,PersonX has a quiet night alone.,{},yes,to see PersonX take some time for themselves,to tell PersonX to have fun,{},{},229.683,yes,to tell everyone what he's doing,to turn turn off the phone,{},{},to get some munchies to eat,to find a good movie to watch,to relax the whole night,{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX hosts a party,PersonX has a quiet night alone.,This is an interesting task,no,{},{},{},{},149.827,yes,to stay alone,to work on night shift,{},{},to be scared,to have companion,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX goes to a doctor 's appointment,PersonX stays home and misses the doctor's appointment,{},yes,the day is disrupted,the doctor schedules another time,{},{},157.797,yes,stay at home,calls the doctor he wont make it to the meeting,{},{},apologize to the doctor,fix another meeting date,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX goes to a doctor 's appointment,PersonX stays home and misses the doctor's appointment,{},no,{},{},{},{},261.758,no,{},{},{},{},to go later,to to bed,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX huddles together,PersonX disperses with PersonY,{},yes,spend time with PersonX,stay dispersed from the crowd of people,{},{},334.881,yes,to be at a location with many people,need to not get separated from PersonY,{},{},to stay away from the crowd,to spend time with PersonY,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX huddles together,PersonX disperses with PersonY,{},yes,to feel anger,to leave the place,{},{},50.761,yes,to argue with persony,to tell persony about his/her intentions,{},{},to walkaway,to feel sad,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX goes to a doctor 's appointment,PersonX calls to reschedule the appointment,{},no,{},{},{},{},148.185,yes,have an appointment,want to change the appointment,{},{},go to the appointment,go home,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX goes to a doctor 's appointment,PersonX calls to reschedule the appointment,{},no,{},{},{},{},35.495,no,{},{},{},{},to be alone,to be safe,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX pulls PersonY's hand back,PersonX pushes PersonY's hand away,{},yes,to explain themself,to run away,{},{},139.951,no,{},{},{},{},to avoid contact with PersonY,get away from PersonY,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX pulls PersonY's hand back,PersonX pushes PersonY's hand away,{},yes,to pretend it was an accident,to tell PersonX to shut up,{},{},142.075,yes,to tell PersonY to stop it,to just say NO!,{},{},to get up and move away,to make PersonY feel like the jerk he is,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX is well prepared,PersonX is ill prepared,{},no,{},{},{},{},20.862,no,{},{},{},{},to run back home for supplies,to flee the situation,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX is well prepared,PersonX is ill prepared,{},no,{},{},{},{},375.044,yes,health issue,so tried,{},{},take medicion,take care of health,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX goes to bed early,PersonX goes to bed late.,{},no,{},{},{},{},224.074,yes,get home late,have a late dinner,{},{},to wake up late,to have breakfast,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX goes to bed early,PersonX goes to bed late.,{},no,{},{},{},{},28.779,no,{},{},{},{},to watch the simpsons,to stay on the computer,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX pulls PersonY's hand back,PersonX pushes PersonY's hand away,{},yes,to yell,to slap PersonX,{},{},46.043,yes,to meet up with PersonY,to be next to PersonY,{},{},to apologize,to leave,{},{},,
Describe People's Previous/Next Actions Based on a Given Event,Describe the previous/next actions people take given an event,annotation,PersonX pulls PersonY's hand back,PersonX pushes PersonY's hand away,{},yes,to apologize to personx,to feel sad,{},{},114.326,yes,to grab persony hand,to be angry at persony,{},{},to walk way from persony,to feel angry,{},{},,
