Title,Description,Keywords,facts,sentence,model,Answer.coverage,Answer.quality
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Waterman | Type : restaurant | food : Italian | price : less than £ 20 | area : riverside | family friendly : no | near : Raja Indian Cuisine,The Waterman is a restaurant providing Italian food in the less than £ 20 price range. It is not family - friendly and is located in the riverside area near Raja Indian Cuisine.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Waterman | Type : restaurant | food : Italian | price : less than £ 20 | area : riverside | family friendly : no | near : Raja Indian Cuisine,The Waterman is a restaurant providing Italian food in the less than £ 20 price range. It is not family - friendly and is located in the riverside area near Raja Indian Cuisine.,neurologic,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : French | price : moderate | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Vaults is a French pub near Raja Indian Cuisine in the riverside area. It is kid friendly and moderately priced.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : French | price : moderate | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Vaults is a French pub near Raja Indian Cuisine in the riverside area. It is kid friendly and moderately priced.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Vaults | Type : pub | food : French | price : moderate | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Vaults is a French pub near Raja Indian Cuisine in the riverside area. It is kid friendly and moderately priced.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : pub | food : Fast food | price : moderate | customer rating : 3 out of 5 | area : riverside | family friendly : no | near : Café Sicilia,"The Mill is a fast food pub located in riverside near Café Sicilia. 3 out of 5 customer rating, moderate price range and not kids friendly.",neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : pub | food : Fast food | price : moderate | customer rating : 3 out of 5 | area : riverside | family friendly : no | near : Café Sicilia,"The Mill is a fast food pub located in riverside near Café Sicilia. 3 out of 5 customer rating, moderate price range and not kids friendly.",neurologic,3,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : pub | food : Fast food | price : moderate | customer rating : 3 out of 5 | area : riverside | family friendly : no | near : Café Sicilia,"The Mill is a fast food pub located in riverside near Café Sicilia. 3 out of 5 customer rating, moderate price range and not kids friendly.",neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : moderate | area : riverside | family friendly : no | near : Raja Indian Cuisine,The Mill is a moderately priced restaurant serving English food in the riverside area. It is not child friendly and is near Raja Indian Cuisine.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : moderate | area : riverside | family friendly : no | near : Raja Indian Cuisine,The Mill is a moderately priced restaurant serving English food in the riverside area. It is not child friendly and is near Raja Indian Cuisine.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Mill | Type : restaurant | food : English | price : moderate | area : riverside | family friendly : no | near : Raja Indian Cuisine,The Mill is a moderately priced restaurant serving English food in the riverside area. It is not child friendly and is near Raja Indian Cuisine.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Strada | Type : pub | customer rating : low | near : Express by Holiday Inn,Strada is a pub near Express by Holiday Inn with a low customer rating.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Strada | Type : pub | customer rating : low | near : Express by Holiday Inn,Strada is a pub near Express by Holiday Inn with a low customer rating.,a_star,3,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Strada | Type : pub | customer rating : low | near : Express by Holiday Inn,Strada is a pub near Express by Holiday Inn with a low customer rating.,a_star,2,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : pub | food : Fast food | price : more than £ 30 | customer rating : high | area : riverside | family friendly : yes | near : Café Sicilia,The Phoenix is a pub providing Fast food near Café Sicilia in riverside. Its price range is more than £ 30 and it is children friendly with a high customer rating.,a_star,4,3
