Title,Description,Keywords,sentence,summary,model,adhered,Answer.Q1,Answer.Q2,Answer.Q3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Under that proposal, the number of stores would drop from about 250 to 24, with the only remaining locations being overseas and in rural areas, the group said.",the number of stores overseas in rural areas,liuetal_ratio_03,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Several rebel groups operate in the Golan, while Islamic State has no known presence.",rebel groups operate in has no known,hc_title_50p,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Several rebel groups operate in the Golan, while Islamic State has no known presence.",rebel groups operate in has no known,hc_title_50p,True,1.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Several rebel groups operate in the Golan, while Islamic State has no known presence.",rebel groups operate in has no known,hc_title_50p,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",councils to hand themselves in,liuetal_ratio_03,False,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",councils to hand themselves in,liuetal_ratio_03,False,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The rebels have ordered the local commander of the National Security, Jassim Jibara and the head of the Awakening Councils, Winis Shiwash to hand themselves in by the end of Monday.",councils to hand themselves in,liuetal_ratio_03,False,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",Hagel's resignation highlighted tensions between White House and Pentagon micromanagement.,scrl_hc_title_50p_04_06,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",Hagel's resignation highlighted tensions between White House and Pentagon micromanagement.,scrl_hc_title_50p_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Hagel's resignation highlighted ongoing tensions between the White House and the Pentagon, where top officials have complained about West Wing micromanagement.",Hagel's resignation highlighted tensions between White House and Pentagon micromanagement.,scrl_hc_title_50p_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",“I am confident in the extraordinary benefits to our national security and the peace and security of the world that come with the successful implementation of the (deal).”,Trump is confident in the benefits of the deal.,gpt3_extreme_compression_02_04,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",“I am confident in the extraordinary benefits to our national security and the peace and security of the world that come with the successful implementation of the (deal).”,Trump is confident in the benefits of the deal.,gpt3_extreme_compression_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",“I am confident in the extraordinary benefits to our national security and the peace and security of the world that come with the successful implementation of the (deal).”,Trump is confident in the benefits of the deal.,gpt3_extreme_compression_02_04,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.",the UNK of the UNK of UNK,hc_title_30p,False,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.",the UNK of the UNK of UNK,hc_title_30p,False,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.",the UNK of the UNK of UNK,hc_title_30p,False,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",“I am confident in the extraordinary benefits to our national security and the peace and security of the world that come with the successful implementation of the (deal).”,"""I am confident that the extraordinary benefits to our national security and the peace.""",control_code_fluent10_step5_04_06,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",“I am confident in the extraordinary benefits to our national security and the peace and security of the world that come with the successful implementation of the (deal).”,"""I am confident that the extraordinary benefits to our national security and the peace.""",control_code_fluent10_step5_04_06,True,3.0,2.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",“I am confident in the extraordinary benefits to our national security and the peace and security of the world that come with the successful implementation of the (deal).”,"""I am confident that the extraordinary benefits to our national security and the peace.""",control_code_fluent10_step5_04_06,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",A BOOZED up man who stopped from driving by a mob of mums who wrestled car keys out of his hands has been banned from the roads.,A man who stopped from driving by a mob of mums has been banned from the roads.,gpt3_high_compression_04_06,False,3.0,2.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",A BOOZED up man who stopped from driving by a mob of mums who wrestled car keys out of his hands has been banned from the roads.,A man who stopped from driving by a mob of mums has been banned from the roads.,gpt3_high_compression_04_06,False,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",A BOOZED up man who stopped from driving by a mob of mums who wrestled car keys out of his hands has been banned from the roads.,A man who stopped from driving by a mob of mums has been banned from the roads.,gpt3_high_compression_04_06,False,2.0,2.0,2
