Title,Description,Keywords,Input.facts,Input.sentence,Input.model,Answer.coverage,Answer.feedback,Answer.quality,Answer.tm,Approve,Reject
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : restaurant | food : Chinese | price : less than £ 20 | customer rating : low | area : city centre | family friendly : no | near : All Bar One,"The Cricketers is a Chinese restaurant in the city centre near All Bar One. It has a low customer rating and is not family friendly, price range is less than £ 20.",a_star,2,{},2,5.901,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : restaurant | food : Chinese | price : less than £ 20 | customer rating : low | area : city centre | family friendly : no | near : All Bar One,"The Cricketers is a Chinese restaurant in the city centre near All Bar One. It has a low customer rating and is not family friendly, price range is less than £ 20.",a_star,4,nothing,3,24.387,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Chinese | price : more than £ 30 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Punter is a Chinese restaurant in riverside near Raja Indian Cuisine. It is children friendly but has a price range of more than £ 30.,neurologic,2,{},3,20.088,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Chinese | price : more than £ 30 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Punter is a Chinese restaurant in riverside near Raja Indian Cuisine. It is children friendly but has a price range of more than £ 30.,neurologic,4,{},3,54.439,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Chinese | price : more than £ 30 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Punter is a Chinese restaurant in riverside near Raja Indian Cuisine. It is children friendly but has a price range of more than £ 30.,neurologic,4,{},3,27.748,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Wrestlers | Type : restaurant | food : Japanese | price : less than £ 20 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Wrestlers is a family friendly Japanese restaurant with a price range of less than £ 20. It is located in the riverside area near Raja Indian Cuisine.,neurologic,4,{},2,9.203,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Wrestlers | Type : restaurant | food : Japanese | price : less than £ 20 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Wrestlers is a family friendly Japanese restaurant with a price range of less than £ 20. It is located in the riverside area near Raja Indian Cuisine.,neurologic,4,{},2,6.297,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Wrestlers | Type : restaurant | food : Japanese | price : less than £ 20 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Wrestlers is a family friendly Japanese restaurant with a price range of less than £ 20. It is located in the riverside area near Raja Indian Cuisine.,neurologic,4,{},3,73.708,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Giraffe | Type : restaurant | food : French | area : city centre | family friendly : yes | near : Raja Indian Cuisine,Giraffe is a kid friendly French restaurant located in the city centre near Raja Indian Cuisine.,a_star,4,{},3,12.015,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Giraffe | Type : restaurant | food : French | area : city centre | family friendly : yes | near : Raja Indian Cuisine,Giraffe is a kid friendly French restaurant located in the city centre near Raja Indian Cuisine.,a_star,4,{},3,137.682,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Giraffe | Type : restaurant | food : French | area : city centre | family friendly : yes | near : Raja Indian Cuisine,Giraffe is a kid friendly French restaurant located in the city centre near Raja Indian Cuisine.,a_star,2,{},2,7.121,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Wrestlers | Type : pub | food : Japanese | price : £ 20 - 25 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Wrestlers is a family friendly pub serving Japanese food in the £ 20 - 25 price range. It is located in the riverside area near Raja Indian Cuisine.,neurologic,4,{},3,12.952,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Wrestlers | Type : pub | food : Japanese | price : £ 20 - 25 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Wrestlers is a family friendly pub serving Japanese food in the £ 20 - 25 price range. It is located in the riverside area near Raja Indian Cuisine.,neurologic,2,{},2,15.826,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Wrestlers | Type : pub | food : Japanese | price : £ 20 - 25 | area : riverside | family friendly : yes | near : Raja Indian Cuisine,The Wrestlers is a family friendly pub serving Japanese food in the £ 20 - 25 price range. It is located in the riverside area near Raja Indian Cuisine.,neurologic,4,{},3,142.032,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : restaurant | food : Chinese | price : moderate | customer rating : 1 out of 5 | area : city centre | family friendly : no | near : All Bar One,The Cricketers is a Chinese restaurant with a moderate price range near All Bar One in the city centre. It has a customer rating of 1 out of 5 and is not kids friendly.,a_star,4,{},3,15.525,,
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : restaurant | food : Chinese | price : moderate | customer rating : 1 out of 5 | area : city centre | family friendly : no | near : All Bar One,The Cricketers is a Chinese restaurant with a moderate price range near All Bar One in the city centre. It has a customer rating of 1 out of 5 and is not kids friendly.,a_star,4,{},2,12.636,,
