Title,Description,Keywords,pairID1,premise1,hypothesis1,gold_label1,partial_neutral_entailment1,entailment_count1,neutral_count1,contradiction_count1,pairID2,premise2,hypothesis2,gold_label2,partial_neutral_entailment2,entailment_count2,neutral_count2,contradiction_count2,Answer.Attenuator1_impossible,Answer.Attenuator1_modifier,Answer.Attenuator1_option,Answer.Attenuator1_reason,Answer.Attenuator2_impossible,Answer.Attenuator2_modifier,Answer.Attenuator2_option,Answer.Attenuator2_reason,Answer.Intensifier1_impossible,Answer.Intensifier1_modifier,Answer.Intensifier1_option,Answer.Intensifier1_reason,Answer.Intensifier2_impossible,Answer.Intensifier2_modifier,Answer.Intensifier2_option,Answer.Intensifier2_reason
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2179330298.jpg#3r1n,They are walking around the mountain.,They are enjoying themselves outdoors.,neutral,False,0,1,0,196016880.jpg#3r1n,A man with a blue mask reading a book.,The book is short,neutral,False,0,1,0,,They are out of food and are hungry,,{},,The book weighs four pounds,,{},,They are taking pictures,,{},,The book is a picture book,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2179330298.jpg#3r1n,They are walking around the mountain.,They are enjoying themselves outdoors.,neutral,False,0,1,0,196016880.jpg#3r1n,A man with a blue mask reading a book.,The book is short,neutral,False,0,1,0,,The couple is desperately trying to get around the mountain to the village with the doctor.,,{},,The doctor stepped out of the surgery and looked up in his large medical book how to perform the operation.,,{},,The hikers can't believe how clean the air is in the secluded area.,,{},,The man dressed in cosplay is reading a comic book while waiting in line to get into the expo.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2179330298.jpg#3r1n,They are walking around the mountain.,They are enjoying themselves outdoors.,neutral,False,0,1,0,196016880.jpg#3r1n,A man with a blue mask reading a book.,The book is short,neutral,False,0,1,0,,They are all crying their eyes out.,,{},,The man can barely hold the book upright it is so thick.,,{},,They are all laughing and smiling.,,{},,The book is a centimeter thick.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2179330298.jpg#3r1n,They are walking around the mountain.,They are enjoying themselves outdoors.,neutral,False,0,1,0,196016880.jpg#3r1n,A man with a blue mask reading a book.,The book is short,neutral,False,0,1,0,,They just lost their dog.,,{},,The book is large and heavy.,,{},,They are laughing and smiling.,,{},,The book is very small with not many pages.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",533319297.jpg#0r1n,A man is jumping up in the air on the side of a road by a car with people in it.,A man tries to get the attention of people in a crowded car.,neutral,False,0,1,0,464761361.jpg#0r1n,"A man and woman sit in a restaurant holding books, the woman reading hers and the man looking at the woman.","A couple read their favorite books, as the food they have ordered is on its way.",neutral,False,0,1,0,,The man is not looking at the the car.,,{},,"The books say the words ""MENU"".",,{},,The man is trying to wave at the car frantically.,,{},,They are employees at the restaurant.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",533319297.jpg#0r1n,A man is jumping up in the air on the side of a road by a car with people in it.,A man tries to get the attention of people in a crowded car.,neutral,False,0,1,0,464761361.jpg#0r1n,"A man and woman sit in a restaurant holding books, the woman reading hers and the man looking at the woman.","A couple read their favorite books, as the food they have ordered is on its way.",neutral,False,0,1,0,,He is facing away from the car.,,{},,Used plates and silverware cover the table.,,{},,He is yelling and gesturing toward the car.,,{},,Their unused plates are empty and their napkins are on their laps.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",533319297.jpg#0r1n,A man is jumping up in the air on the side of a road by a car with people in it.,A man tries to get the attention of people in a crowded car.,neutral,False,0,1,0,464761361.jpg#0r1n,"A man and woman sit in a restaurant holding books, the woman reading hers and the man looking at the woman.","A couple read their favorite books, as the food they have ordered is on its way.",neutral,False,0,1,0,,He is looking away from the car.,,{},,They are sitting on far sides of the room.,,{},,He is waving his arms at the car.,,{},,They are sitting next to each other.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",533319297.jpg#0r1n,A man is jumping up in the air on the side of a road by a car with people in it.,A man tries to get the attention of people in a crowded car.,neutral,False,0,1,0,464761361.jpg#0r1n,"A man and woman sit in a restaurant holding books, the woman reading hers and the man looking at the woman.","A couple read their favorite books, as the food they have ordered is on its way.",neutral,False,0,1,0,,The car is swerving in to the sidewalk as the man jumps up to avoid it.,,{},,There are plates on the table with crumbs on them and the books are school textbooks.,,{},,There is a bear running after the man and he's trying to get help from the people in the car.,,{},,There are no plates on the table yet and the people look very peaceful.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",533319297.jpg#0r1n,A man is jumping up in the air on the side of a road by a car with people in it.,A man tries to get the attention of people in a crowded car.,neutral,False,0,1,0,464761361.jpg#0r1n,"A man and woman sit in a restaurant holding books, the woman reading hers and the man looking at the woman.","A couple read their favorite books, as the food they have ordered is on its way.",neutral,False,0,1,0,,The car is very big.,,{},,The couple has not ordered yet.,,{},,The man is a couple of miles away from where a concert just finished.,,{},,The woman mentions that she is having a hard time getting into the book she is reading.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1130017585.jpg#0r4n,"There are three young people, one dark-haired holding a bottled drink, one with head tilted back and finger in her mouth, and one with spiked hair.",Three teenagers are hanging out.,neutral,False,0,1,0,554526471.jpg#0r1n,A woman is leading an exercise group on the seashore.,A group of people are on vacation,neutral,False,0,1,0,,The ad promoting the puck band is not very successful.,,{},,The group meets every week at the same spot.,,{},,Adults passing the three think today's teens are strange.,,{},,After the cruise director leads the passengers back onto the ship.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1130017585.jpg#0r4n,"There are three young people, one dark-haired holding a bottled drink, one with head tilted back and finger in her mouth, and one with spiked hair.",Three teenagers are hanging out.,neutral,False,0,1,0,554526471.jpg#0r1n,A woman is leading an exercise group on the seashore.,A group of people are on vacation,neutral,False,0,1,0,,The one with the drink is the 11 year old sister of the one with spiked hair.,,{},,The exercise group is made up of members of a local health club.,,{},,They are on lunch break from their high school.,,{},,The group is staying at the seaside hotel.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1130017585.jpg#0r4n,"There are three young people, one dark-haired holding a bottled drink, one with head tilted back and finger in her mouth, and one with spiked hair.",Three teenagers are hanging out.,neutral,False,0,1,0,554526471.jpg#0r1n,A woman is leading an exercise group on the seashore.,A group of people are on vacation,neutral,False,0,1,0,,They are sitting in a bar in New York.,,{},,Their houses are visible in the background.,,{},,They are all high school students.,,{},,They are at a resort.,,{}
