Title,Description,Keywords,pairID1,premise1,hypothesis1,gold_label1,partial_neutral_entailment1,entailment_count1,neutral_count1,contradiction_count1,pairID2,premise2,hypothesis2,gold_label2,partial_neutral_entailment2,entailment_count2,neutral_count2,contradiction_count2
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",352023925.jpg#4r1n,A man is getting a book autographed.,The man wanted the famous author to sign his book,neutral,False,0,1,0,1126403094.jpg#1r1n,An older woman smiles on as two pink-haired women talk.,A woman is smiling as two old friends catch up.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4661070058.jpg#3r1n,There is a huge crowd of people all with umbrellas.,The people are protecting themselves from rain.,neutral,False,0,1,0,1287920676.jpg#2r5n,The dogs are joined together with a red harness.,Two dogs are harnessed together.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",197025804.jpg#3r1n,Woman at cashier paying for her products.,A  woman is buying groceries.,neutral,False,0,5,0,3415589320.jpg#4r1n,Two dogs wrestling in the grass,The two friendly dogs are play fighting in the grass.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4643486260.jpg#3r1n,"Four couples, all wearing green are dancing outdoors.",A group of couples dancing in a park.,neutral,False,0,1,0,169450570.jpg#3r4n,"A group of people working at a conference table, in an office.",A group of 4 men and 4 women are at a conference table.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3045600419.jpg#3r1n,A man pushing a cart selling treats of some kind.,An old man is pushing a cart with merchandise.,neutral,False,0,1,0,59032663.jpg#3r1n,A group of men are holding a meeting.,The men are sitting around a large table.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",6320068122.jpg#4r1n,Three male friends in shorts stand together having a conversation.,Three friends are talking about their weekend plans for Las Vegas.,neutral,False,0,1,0,918545497.jpg#4r1n,A young adult mowing a lawn.,The man is working hard.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",62057380.jpg#2r1n,"A man and a woman walking, he is cool she is funny.",Two people are together,neutral,False,0,1,0,7521056760.jpg#0r1n,Two baseball player are standing in a ball field that is surrounded by a stadium full of people.,The baseball players were waiting for the game to begin,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4589055346.jpg#0r3n,"A smiling young female soccer fan wears a red and white shirt with a soccer logo, a red vinyl cape, and a hat that looks like a soccer ball with a small Swiss flag attached.",A small person smiling,neutral,False,0,1,0,3249891874.jpg#4r1n,Four little girls walking together.,Some girls are walking,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2845916888.jpg#3r1n,Women in red outfits perform a cheer at the Beijing 2008 Olympics.,The women are Chinese.,neutral,False,0,1,0,3085588890.jpg#2r1n,Three women and a man in office garb stand around chatting.,there is unity in workers,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3221769307.jpg#0r1n,A group of people stand with their hands raised while standing on a wooden floor and in front of a blue backdrop.,A group of people about to start a dance.,neutral,False,0,1,0,1521623639.jpg#0r1n,The man sits on a sofa under the bridge and litter is all around him.,A homeless man is relaxing.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",6666394813.jpg#0r1n,A man is beginning to stand up on his surfboard in front of a small wave,A man gets up on his surfboard for the first time ever,neutral,False,0,1,0,4805540864.jpg#1r1n,Two people are sitting under a tent while another stands.,People sitting under a tent are cold while the other stands and tries to start a fire.,neutral,False,0,4,1
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",370442541.jpg#3r5n,A man sitting on a park bench watching pigeons.,A man feeds pigeons while on a park bench.,neutral,False,0,1,0,3338289816.jpg#1r4n,A small child stands in front of short white table.,The small child is reaching for his toys on top of the table.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2714699748.jpg#4r1n,two dogs wrestle.,Two dogs playing together.,neutral,False,0,1,0,vg_len37r1n,The yellow of the stoplight casts a glow on the metal of the fixture.,A yellow stoplight is illuminating a pedestrian crossing.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3246788996.jpg#0r5n,Individuals in a terminal review transit information while one girl talks on her cellphone.,A girl evesdrops on a conversation as she pretends to be on her phone.,neutral,False,0,1,0,4075695875.jpg#1r1n,Two out of 6 swimmers are battling for the win.,Two swimmers are competing while the others are watching.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3565840872.jpg#4r1n,Two Islamic women are making purchases at a large warehouse.,Two women are shopping together.,neutral,False,0,1,0,4767620642.jpg#1r1n,A man in a bike and a man approaching him talking to him and in the surroundings there are lots of bikes,Two men talking to each other about bikes around them.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3942050764.jpg#4r1n,A young man wearing black jumps off a height while people clap.,The man is jumping off a cliff.,neutral,False,1,4,0,4813951931.jpg#0r1n,"A young African-American man, wearing a colorful silk-screened shirt and a cap, walks his bicycle down an urban sidewalk.",A man is pushing his bicycle because bikes are not allowed on this street.,neutral,False,0,1,0
