Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6,Answer.c0,Answer.c1,Answer.c2,Answer.c3,Answer.c4,Answer.c5,Answer.c6,Answer.commentbox,Answer.q1,Answer.q2,Answer.q21,Answer.q22,Answer.q23,Answer.q24,Answer.q25,Answer.q3
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000435957,Does the window have curtains?,yes,"A bathroom with a toilet, sink, and window with the light on.",COCO_val2014_000000435957.jpg,-,vqa_embeddings_viscomet_q_a_to_r,bathroom,toilet,light,sink,window,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_no,w_no,yes,yes,bathroom|toilet|light|sink,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000435957,Does the window have curtains?,yes,"A bathroom with a toilet, sink, and window with the light on.",COCO_val2014_000000435957.jpg,-,vqa_embeddings_viscomet_q_a_to_r,bathroom,toilet,light,sink,window,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,bathroom|toilet|light|sink,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000435986,What is on the ground next to the person?,suitcase,A person is standing in the grass with a suitcase.,COCO_val2014_000000435986.jpg,-,vqa_embeddings_viscomet_q_a_to_r,grass,suitcase,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,w_no,grass,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000435986,What is on the ground next to the person?,suitcase,A person is standing in the grass with a suitcase.,COCO_val2014_000000435986.jpg,-,vqa_embeddings_viscomet_q_a_to_r,grass,suitcase,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,yes,grass,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000435986,What is on the ground next to the person?,suitcase,A person is standing in the grass with a suitcase.,COCO_val2014_000000435986.jpg,-,vqa_embeddings_viscomet_q_a_to_r,grass,suitcase,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000059532,Are the lots numbered?,yes,A group of people are standing in the snow on skis.,COCO_val2014_000000059532.jpg,-,vqa_textual_viscomet_q_a_to_r,people,snow,skis,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,people|snow|skis|group,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000059532,Are the lots numbered?,yes,A group of people are standing in the snow on skis.,COCO_val2014_000000059532.jpg,-,vqa_textual_viscomet_q_a_to_r,people,snow,skis,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,people|snow|skis|group,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000059532,Are the lots numbered?,yes,A group of people are standing in the snow on skis.,COCO_val2014_000000059532.jpg,-,vqa_textual_viscomet_q_a_to_r,people,snow,skis,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,people|snow|skis|group,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000438185,What band name is on the plane?,iron maiden,A large white and red iron maiden plane on the tarmac.,COCO_val2014_000000438185.jpg,-,vqa_embeddings_viscomet_q_a_to_r,tarmac,plane,-,-,-,-,-,-,-,large white and red iron maiden plane,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000438185,What band name is on the plane?,iron maiden,A large white and red iron maiden plane on the tarmac.,COCO_val2014_000000438185.jpg,-,vqa_embeddings_viscomet_q_a_to_r,tarmac,plane,-,-,-,-,-,-,-,large white and red iron maiden plane,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000438185,What band name is on the plane?,iron maiden,A large white and red iron maiden plane on the tarmac.,COCO_val2014_000000438185.jpg,-,vqa_embeddings_viscomet_q_a_to_r,tarmac,plane,-,-,-,-,-,-,-,large white and red iron maiden plane,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000542127,What sport is this?,skiing,A man is skiing down a snowy hill.,COCO_val2014_000000542127.jpg,-,vqa_textual_viscomet_q_a_to_r,man,hill,-,-,-,-,-,-,-,snowy hill,-,-,-,-,is skiing hill,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000542127,What sport is this?,skiing,A man is skiing down a snowy hill.,COCO_val2014_000000542127.jpg,-,vqa_textual_viscomet_q_a_to_r,man,hill,-,-,-,-,-,-,-,snowy hill,-,-,-,-,is skiing hill,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000542127,What sport is this?,skiing,A man is skiing down a snowy hill.,COCO_val2014_000000542127.jpg,-,vqa_textual_viscomet_q_a_to_r,man,hill,-,-,-,-,-,-,-,snowy hill,-,-,-,-,is skiing hill,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000440940,What is the girl doing?,kayaking,A woman is kayaking down a large river,COCO_val2014_000000440940.jpg,-,vqa_embeddings_viscomet_q_a_to_r,woman,river,-,-,-,-,-,-,-,large river,-,-,-,-,is kayaking river,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000440940,What is the girl doing?,kayaking,A woman is kayaking down a large river,COCO_val2014_000000440940.jpg,-,vqa_embeddings_viscomet_q_a_to_r,woman,river,-,-,-,-,-,-,-,large river,-,-,-,-,is kayaking river,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000440940,What is the girl doing?,kayaking,A woman is kayaking down a large river,COCO_val2014_000000440940.jpg,-,vqa_embeddings_viscomet_q_a_to_r,woman,river,-,-,-,-,-,-,-,large river,-,-,-,-,is kayaking river,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000543203,What is on the closest plane's tail?,shamrock,A plane that is on the ground in the air.,COCO_val2014_000000543203.jpg,-,vqa_textual_viscomet_q_a_to_r,ground,air,plane,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,w_no,yes,no,air,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000543203,What is on the closest plane's tail?,shamrock,A plane that is on the ground in the air.,COCO_val2014_000000543203.jpg,-,vqa_textual_viscomet_q_a_to_r,ground,air,plane,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,no,w_no,air,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000543203,What is on the closest plane's tail?,shamrock,A plane that is on the ground in the air.,COCO_val2014_000000543203.jpg,-,vqa_textual_viscomet_q_a_to_r,ground,air,plane,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,w_no,air,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000440959,What kind of park is this?,skate,A man is skateboarding in a skate park.,COCO_val2014_000000440959.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,park,-,-,-,-,-,-,-,skate park,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000440959,What kind of park is this?,skate,A man is skateboarding in a skate park.,COCO_val2014_000000440959.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,park,-,-,-,-,-,-,-,skate park,-,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,park,skate park,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000440959,What kind of park is this?,skate,A man is skateboarding in a skate park.,COCO_val2014_000000440959.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,park,-,-,-,-,-,-,-,skate park,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000547941,Is the person wearing a wetsuit?,yes,A person is riding a surfboard in the ocean.,COCO_val2014_000000547941.jpg,-,vqa_textual_viscomet_q_a_to_r,surfboard,ocean,-,-,-,-,-,-,-,-,-,-,-,-,is riding surfboard,-,-,-,-,-,no,no,yes,w_no,-,-,-,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000547941,Is the person wearing a wetsuit?,yes,A person is riding a surfboard in the ocean.,COCO_val2014_000000547941.jpg,-,vqa_textual_viscomet_q_a_to_r,surfboard,ocean,-,-,-,-,-,-,-,-,-,-,-,-,is riding surfboard,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000547941,Is the person wearing a wetsuit?,yes,A person is riding a surfboard in the ocean.,COCO_val2014_000000547941.jpg,-,vqa_textual_viscomet_q_a_to_r,surfboard,ocean,-,-,-,-,-,-,-,-,-,-,-,-,is riding surfboard,-,-,-,-,-,w_no,w_no,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000442143,How many giraffes are shown?,2,Two giraffes are standing in a field near a fence.,COCO_val2014_000000442143.jpg,-,vqa_embeddings_viscomet_q_a_to_r,field,giraffes,fence,-,-,-,-,-,-,two giraffes,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000442143,How many giraffes are shown?,2,Two giraffes are standing in a field near a fence.,COCO_val2014_000000442143.jpg,-,vqa_embeddings_viscomet_q_a_to_r,field,giraffes,fence,-,-,-,-,-,-,two giraffes,-,-,-,-,-,-,-,-,-,-,yes,w_no,yes,w_no,field,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000442143,How many giraffes are shown?,2,Two giraffes are standing in a field near a fence.,COCO_val2014_000000442143.jpg,-,vqa_embeddings_viscomet_q_a_to_r,field,giraffes,fence,-,-,-,-,-,-,two giraffes,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000548331,What animal is in this picture?,dog,A dog is laying on a bed with a stuffed animal.,COCO_val2014_000000548331.jpg,-,vqa_textual_viscomet_q_a_to_r,animal,bed,dog,-,-,-,-,-,-,stuffed animal,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000548331,What animal is in this picture?,dog,A dog is laying on a bed with a stuffed animal.,COCO_val2014_000000548331.jpg,-,vqa_textual_viscomet_q_a_to_r,animal,bed,dog,-,-,-,-,-,-,stuffed animal,-,-,-,-,-,-,-,-,-,-,yes,no,yes,w_no,animal|bed,stuffed animal,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000548331,What animal is in this picture?,dog,A dog is laying on a bed with a stuffed animal.,COCO_val2014_000000548331.jpg,-,vqa_textual_viscomet_q_a_to_r,animal,bed,dog,-,-,-,-,-,-,stuffed animal,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,yes,bed,stuffed animal,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000445561,Is the plane flying?,yes,A plane is flying in the sky over trees.,COCO_val2014_000000445561.jpg,-,vqa_embeddings_viscomet_q_a_to_r,trees,sky,plane,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,yes,trees,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000445561,Is the plane flying?,yes,A plane is flying in the sky over trees.,COCO_val2014_000000445561.jpg,-,vqa_embeddings_viscomet_q_a_to_r,trees,sky,plane,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,yes,trees,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
