Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000254237,Is this table outside?,yes,A table that has a plate of food and a drink on it.,COCO_val2014_000000254237.jpg,-,vqa_textual_viscomet_q_a_to_r,plate,table,drink,food,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000208648,Is this train at the station?,no,A train is coming down the tracks near a station.,COCO_val2014_000000208648.jpg,-,vqa_embeddings_viscomet_q_a_to_r,tracks,train,station,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000209747,What is in the sink?,kitten,A kitten is in a bathroom sink and looking at the mirror.,COCO_val2014_000000209747.jpg,-,vqa_embeddings_viscomet_q_a_to_r,kitten,mirror,sink,-,-,-,-,-,-,bathroom sink,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000256941,What color is the umbrella?,blue,A woman holding a blue umbrella in the rain.,COCO_val2014_000000256941.jpg,-,vqa_textual_viscomet_q_a_to_r,woman,rain,umbrella,-,-,-,-,-,-,blue umbrella,-,-,-,-,holding umbrella,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000213276,Is the man wearing a tie?,no,A man is wearing a suit and tie.,COCO_val2014_000000213276.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,suit,-,-,-,-,-,-,-,-,-,-,-,-,is wearing suit,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000257187,What is in the woman's left hand?,glass,A woman holding a glass of wine in her right hand.,COCO_val2014_000000257187.jpg,-,vqa_textual_viscomet_q_a_to_r,glass,woman,wine,hand,-,-,-,-,-,right hand,-,-,-,-,holding glass,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000214349,How many people have food in their hands?,2,Two people are standing in a kitchen with a refrigerator full of food.,COCO_val2014_000000214349.jpg,-,vqa_embeddings_viscomet_q_a_to_r,kitchen,refrigerator,food,people,-,-,-,-,-,two people,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000257407,What appears to be coming out of the top floor of the building?,lights,A large building with a clock on the top of it.,COCO_val2014_000000257407.jpg,-,vqa_textual_viscomet_q_a_to_r,clock,top,building,-,-,-,-,-,-,large building,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000214930,Are these model trains?,yes,A couple of trains are parked on the tracks.,COCO_val2014_000000214930.jpg,-,vqa_embeddings_viscomet_q_a_to_r,couple,tracks,trains,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000265743,What shape is the plate?,square,A square plate with a sandwich on it,COCO_val2014_000000265743.jpg,-,vqa_textual_viscomet_q_a_to_r,plate,sandwich,-,-,-,-,-,-,-,square plate,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000215259,What color is the woman's top?,pink,A woman in a pink top is holding a tennis racket.,COCO_val2014_000000215259.jpg,-,vqa_embeddings_viscomet_q_a_to_r,woman,racket,top,-,-,-,-,-,-,tennis racket,pink top,-,-,-,is holding racket,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000267670,What color is the hand towel?,white,A woman holding a white towel over her face.,COCO_val2014_000000267670.jpg,-,vqa_textual_viscomet_q_a_to_r,towel,woman,face,-,-,-,-,-,-,white towel,-,-,-,-,holding towel,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000216198,What sport is being played?,soccer,A group of people playing soccer on a field.,COCO_val2014_000000216198.jpg,-,vqa_embeddings_viscomet_q_a_to_r,soccer,field,people,group,-,-,-,-,-,-,-,-,-,-,playing soccer,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000216944,What is the girl doing?,reading,A woman is reading a book to a young girl.,COCO_val2014_000000216944.jpg,-,vqa_embeddings_viscomet_q_a_to_r,book,woman,girl,-,-,-,-,-,-,young girl,-,-,-,-,is reading book,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000269678,Is the room empty?,no,"A bathroom with a toilet, sink, and shower is shown.",COCO_val2014_000000269678.jpg,-,vqa_textual_viscomet_q_a_to_r,bathroom,toilet,shower,sink,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000217009,Are the men awake?,no,Two men are sitting on a couch and one is holding a remote.,COCO_val2014_000000217009.jpg,-,vqa_embeddings_viscomet_q_a_to_r,couch,remote,men,one,-,-,-,-,-,two men,-,-,-,-,is holding remote,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000274399,Who is riding the elephant?,men,Two men riding on the back of an elephant.,COCO_val2014_000000274399.jpg,-,vqa_textual_viscomet_q_a_to_r,elephant,men,back,-,-,-,-,-,-,two men,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000219690,Is the umpire visible?,no,A baseball player is standing on the field,COCO_val2014_000000219690.jpg,-,vqa_embeddings_viscomet_q_a_to_r,field,player,-,-,-,-,-,-,-,baseball player,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000276437,Is this a modern train?,yes,A train is traveling down the tracks near a station.,COCO_val2014_000000276437.jpg,-,vqa_textual_viscomet_q_a_to_r,tracks,train,station,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000222054,Is the bus one solid color?,no,A bus is parked on the side of the street.,COCO_val2014_000000222054.jpg,-,vqa_embeddings_viscomet_q_a_to_r,bus,street,side,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000279919,Is this cat eating a banana?,no,A cat is sitting on a chair eating a banana.,COCO_val2014_000000279919.jpg,-,vqa_textual_viscomet_q_a_to_r,chair,cat,banana,-,-,-,-,-,-,-,-,-,-,-,eating banana,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000224531,Is the small boat going fast?,no,A small boat is docked in the water.,COCO_val2014_000000224531.jpg,-,vqa_embeddings_viscomet_q_a_to_r,boat,water,-,-,-,-,-,-,-,small boat,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000283187,What colors are in the hat?,black and red,A man in a black and red baseball uniform holding a bat.,COCO_val2014_000000283187.jpg,-,vqa_textual_viscomet_q_a_to_r,man,bat,uniform,-,-,-,-,-,-,black and red baseball uniform,-,-,-,-,holding bat,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000227358,Are these circus elephants?,no,A group of elephants are standing in a field.,COCO_val2014_000000227358.jpg,-,vqa_embeddings_viscomet_q_a_to_r,field,elephants,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000284286,How many people in this picture are carrying bags?,3,Three people are walking down the street carrying their luggage.,COCO_val2014_000000284286.jpg,-,vqa_textual_viscomet_q_a_to_r,luggage,street,people,-,-,-,-,-,-,three people,-,-,-,-,carrying luggage,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000228011,What animal is walking down the street?,cow,A cow is walking down the street in a city.,COCO_val2014_000000228011.jpg,-,vqa_embeddings_viscomet_q_a_to_r,street,cow,city,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000229427,What does the woman have in her hand?,controller,A woman holding a game controller in her hand.,COCO_val2014_000000229427.jpg,-,vqa_embeddings_viscomet_q_a_to_r,woman,hand,controller,-,-,-,-,-,-,game controller,-,-,-,-,holding controller,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000284400,What is the man holding?,phone,A man is holding a cell phone to his ear.,COCO_val2014_000000284400.jpg,-,vqa_textual_viscomet_q_a_to_r,man,phone,ear,-,-,-,-,-,-,cell phone,-,-,-,-,is holding phone,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000233483,What type of technology is this?,computer,A computer is on a desk with a laptop.,COCO_val2014_000000233483.jpg,-,vqa_embeddings_viscomet_q_a_to_r,computer,desk,laptop,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000238272,Is the elephant walking down the street?,no,A man is riding an elephant down the street.,COCO_val2014_000000238272.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,elephant,street,-,-,-,-,-,-,-,-,-,-,-,is riding elephant,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000288714,Is this food?,yes,A plate of food that is on a table.,COCO_val2014_000000288714.jpg,-,vqa_textual_viscomet_q_a_to_r,plate,table,food,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000238410,What liquid is in the glasses?,wine,A table with a glass of wine and a plate of food.,COCO_val2014_000000238410.jpg,-,vqa_embeddings_viscomet_q_a_to_r,glass,wine,food,table,plate,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000291257,Is the cat awake?,no,A cat is sitting on a desk looking at the computer.,COCO_val2014_000000291257.jpg,-,vqa_textual_viscomet_q_a_to_r,computer,desk,cat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000291791,What does the green color of the bike signify?,military,A military man riding a motorcycle down the street.,COCO_val2014_000000291791.jpg,-,vqa_textual_viscomet_q_a_to_r,motorcycle,man,street,-,-,-,-,-,-,military man,-,-,-,-,riding motorcycle,-,-,-,-,-
