Title,Description,Keywords,source,target,sureAlignments,possAlignments,sourceHighlights,targetHighlights,Answer.activeTime,Answer.comment,Answer.endTime,Answer.possAlignments,Answer.sourceHighlights,Answer.startTime,Answer.submit,Answer.sureAlignments,Answer.targetHighlights
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",इसकी शुरुआत २४ दिसंबर २००२ को शहादरा तीस हजारी लाईन से हुई ।,its service started on december 24 &#44; 2002 on sahadara-tees hazari line .,0-0 6-9 8-10 12-12,0-0 1-1 1-2 2-3 3-4 2-5 3-6 4-7 3-8 5-9 6-9 7-9 8-10 9-10 10-10 11-10 9-11 12-12,,,142413.0,,1395345703572.0,0-0 1-1 6-9 8-10 12-12,10 11,1395345561159.0,Submit,0-0 1-2 2-5 3-4 3-8 4-7 5-3 6-9 7-9 8-10 9-11 12-12,6
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",१२०६ इसवीं के बाद दिल्ली दिल्ली सल्तनत की राजधानी बनी ।,after year 1206 delhi became the capital of delhi sultanate,0-2 7-7 8-6,0-0 2-0 3-0 1-1 0-2 1-2 4-3 9-4 7-5 8-6 7-7 5-8 6-9,10,,37098.0,,1395317406295.0,0-2 1-1 2-0 7-7 8-6,10,1395317369197.0,Submit,0-2 3-0 4-3 5-8 6-9 7-7 8-6 9-4,5
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",१२०६ इसवीं के बाद दिल्ली दिल्ली सल्तनत की राजधानी बनी ।,after year 1206 delhi became the capital of delhi sultanate,0-2 7-7 8-6,0-0 2-0 3-0 1-1 0-2 1-2 4-3 9-4 7-5 8-6 7-7 5-8 6-9,10,,127380.0,,1395263366744.0,0-2 1-1 2-0 7-7 8-6,10,1395263239364.0,Submit,0-2 3-0 4-3 5-8 6-9 7-7 8-6 9-4,5
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",इनके बचपन का नाम मणिकर्णिका था पर प्यार से मनु कहा जाता था ।,her childhood name was maniknika but she was called manu of love .,1-1 3-2 4-4 9-9 10-8 12-7 13-12,1-1 3-2 5-3 4-4 5-4 6-4 7-4 8-4 4-5 4-6 12-7 10-8 11-8 9-9 8-10 7-11 13-12,0 2,0,70486.0,,1395335684423.0,1-1 3-2 4-4 9-9 10-8 12-7 13-12,unchanged,1395335613937.0,Submit,0-0 1-1 3-2 4-4 5-3 6-5 7-11 8-10 9-9 10-8 11-8 12-7 13-12,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",इनके बचपन का नाम मणिकर्णिका था पर प्यार से मनु कहा जाता था ।,her childhood name was maniknika but she was called manu of love .,1-1 3-2 4-4 9-9 10-8 12-7 13-12,1-1 3-2 5-3 4-4 5-4 6-4 7-4 8-4 4-5 4-6 12-7 10-8 11-8 9-9 8-10 7-11 13-12,0 2,0,119714.0,,1395231269732.0,1-1 2-2 3-2 4-4 5-3 6-5 7-11 8-10 9-9 10-8 11-7 12-7 13-12,,1395231150018.0,Submit,0-0 1-1 3-2 4-4 9-9 10-8 13-12,
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",बिजली गुल हो जाने की वदह से सहगल ने गाने से मना कर दिया ।,sehegal was refused to sing because of the discontinuity in power supply .,4-6 5-8 11-2 14-12,0-0 10-2 11-2 12-2 13-2 11-3 5-4 5-5 4-6 4-7 1-8 2-8 3-8 5-8 6-9 5-10 5-11 14-12,7 8 9,1,379601.0,,1395418090125.0,0-10 0-11 2-8 3-8 4-7 4-9 5-5 5-8 6-6 9-3 10-2 10-3 11-2 12-2 13-1 14-12,8,1395417710524.0,Submit,1-8 5-8 7-0 9-4 11-2 14-12,
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",बिजली गुल हो जाने की वदह से सहगल ने गाने से मना कर दिया ।,sehegal was refused to sing because of the discontinuity in power supply .,4-6 5-8 11-2 14-12,0-0 10-2 11-2 12-2 13-2 11-3 5-4 5-5 4-6 4-7 1-8 2-8 3-8 5-8 6-9 5-10 5-11 14-12,7 8 9,1,214155.0,,1395441945291.0,1-7 2-8 3-8 11-2 12-2 13-2 14-12,6 8,1395441731136.0,Submit,0-10 0-11 1-8 4-6 5-5 7-0 9-4 10-3 11-2 14-12,1
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",श्रीराम से भेंट,meeting with shri rama .,0-0 1-1,0-0 2-0 1-1 0-2 0-3,,4,100238.0,,1395290744563.0,0-2 0-3 1-1,unchanged,1395290644325.0,Submit,1-1 2-0,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",श्रीराम से भेंट,meeting with shri rama .,0-0 1-1,0-0 2-0 1-1 0-2 0-3,,4,58761.0,,1395286532879.0,1-1,unchanged,1395286474118.0,Submit,0-2 0-3 1-1 2-0,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",ये अपने साथ राजस्थान की गर्म लहर और धूल भी लेती चलती हैं ।,rjasthana with this hot wave of dust and took a moving,2-1 4-5 5-3 6-4 7-7 8-6,0-0 1-0 3-0 2-1 5-3 6-4 4-5 8-6 7-7 8-8 11-9 12-10,9 10 13,2,302532.0,,1395345336831.0,2-1 4-5 5-3 6-4 7-7 8-6 11-9 11-10,0 1 9 12 13,1395345034299.0,Submit,2-1 3-0 5-3 6-4 7-7 8-6 10-8,2
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",ये अपने साथ राजस्थान की गर्म लहर और धूल भी लेती चलती हैं ।,rjasthana with this hot wave of dust and took a moving,2-1 4-5 5-3 6-4 7-7 8-6,0-0 1-0 3-0 2-1 5-3 6-4 4-5 8-6 7-7 8-8 11-9 12-10,9 10 13,2,51622.0,,1395334116452.0,1-0 2-1 3-0 4-5 5-3 6-4 7-7 8-6 8-8 11-9 12-10,9 10 13,1395334064830.0,Submit,0-2 2-1 4-5 5-3 6-4 7-7 8-6,
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",नगरों तथा गाँवों की संस्कृति में अधिक फर्क नहीं है ।,there is not much difference between the culture of cities and villages .,0-9 1-10 2-11 3-8 4-7 7-4 8-2 9-1 10-12,5-0 9-1 8-2 6-3 7-3 7-4 7-5 3-6 4-7 3-8 0-9 1-10 2-11 10-12,,,69814.0,,1395298503355.0,0-9 1-10 2-11 3-8 4-7 5-5 7-4 8-2 9-1 10-12,,1395298433541.0,Submit,0-9 1-10 2-11 4-7 6-3 7-4 8-2 9-1 10-12,0 6
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",नगरों तथा गाँवों की संस्कृति में अधिक फर्क नहीं है ।,there is not much difference between the culture of cities and villages .,0-9 1-10 2-11 3-8 4-7 7-4 8-2 9-1 10-12,5-0 9-1 8-2 6-3 7-3 7-4 7-5 3-6 4-7 3-8 0-9 1-10 2-11 10-12,,,281187.0,,1395294135908.0,0-9 1-10 2-11 3-6 4-7 5-5 7-4 8-2 9-1 10-12,,1395293854721.0,Submit,0-9 1-10 2-11 3-5 4-7 6-3 7-4 8-2 9-1 10-12,0 8
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",इस सेना में महिलाओं की भर्ती भी की गयी और उन्हें युद्ध प्रशिक्षण भी दिया गया ।,in this army women were admitted and taught the tactics of war .,0-1 1-2 2-0 3-3 5-5 7-10 9-6 11-11 12-9 16-12,2-0 0-1 1-2 3-3 5-4 5-5 9-6 7-8 6-9 8-9 12-9 13-9 14-9 7-10 11-11 16-12,4 10 15,7,184864.0,,1395390415297.0,0-1 1-2 2-0 3-3 5-4 5-5 6-5 7-5 8-5 9-6 10-3 11-11 12-8 12-9 12-10 13-9 14-7 15-7 16-12,4,1395390230433.0,Submit,0-1 1-2 2-0 3-3 5-5 9-6 11-11 12-9 16-12,
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",इस सेना में महिलाओं की भर्ती भी की गयी और उन्हें युद्ध प्रशिक्षण भी दिया गया ।,in this army women were admitted and taught the tactics of war .,0-1 1-2 2-0 3-3 5-5 7-10 9-6 11-11 12-9 16-12,2-0 0-1 1-2 3-3 5-4 5-5 9-6 7-8 6-9 8-9 12-9 13-9 14-9 7-10 11-11 16-12,4 10 15,7,207131.0,,1395404559155.0,0-1 1-2 2-0 3-3 4-5 5-5 6-5 7-5 9-6 10-6 11-8 11-10 11-11 12-9 13-7 13-9 14-7 15-7 16-12,unchanged,1395404352024.0,Submit,0-1 1-2 2-0 3-3 5-5 8-4 9-6 11-9 11-11 16-12,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",मुगल बादशाह अकबर ने अपनी राजधानी को दिल्ली से आगरा स्थान्तरित कर दिया ।,the mughal emperor akbar shifted his capital from delhi to agra .,0-1 1-2 2-3 4-5 5-6 6-9 7-8 8-7 9-10 10-4 13-11,0-1 1-2 2-3 3-3 10-4 11-4 12-4 4-5 5-6 8-7 7-8 6-9 9-10 13-11,,0,86669.0,,1395327763901.0,0-1 1-2 2-3 3-3 4-5 5-6 6-9 7-8 8-7 9-10 10-4 11-4 12-4 13-11,unchanged,1395327677232.0,Submit,0-1 1-2 2-3 4-5 5-6 7-8 8-7 9-10 10-4 13-11,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",मुगल बादशाह अकबर ने अपनी राजधानी को दिल्ली से आगरा स्थान्तरित कर दिया ।,the mughal emperor akbar shifted his capital from delhi to agra .,0-1 1-2 2-3 4-5 5-6 6-9 7-8 8-7 9-10 10-4 13-11,0-1 1-2 2-3 3-3 10-4 11-4 12-4 4-5 5-6 8-7 7-8 6-9 9-10 13-11,,0,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",दिल्ली एक अति-विस्तृत क्षेत्र है ।,delhi is an extremely vast area .,0-0 1-2 2-3 3-5 4-1 5-6,0-0 4-1 1-2 2-3 2-4 3-5 5-6,,,14175.0,,1395294448115.0,0-0 1-2 2-3 3-5 4-1 5-6,unchanged,1395294433940.0,Submit,0-0 1-2 2-3 2-4 3-5 4-1 5-6,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",दिल्ली एक अति-विस्तृत क्षेत्र है ।,delhi is an extremely vast area .,0-0 1-2 2-3 3-5 4-1 5-6,0-0 4-1 1-2 2-3 2-4 3-5 5-6,,,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",बहुत से दिल्लीवासी इस दिन को पतंगें उड़ाकर मनाते हैं ।,many delhiites celebrate this day by flying kites .,0-0 2-1 3-3 4-4 6-7 10-8,0-0 1-1 2-1 2-2 3-3 4-4 7-5 6-6 5-7 6-7 7-7 8-7 9-7 10-8,,,45422.0,,1395296703324.0,0-0 1-0 2-1 3-3 4-4 5-4 6-7 7-5 9-2 10-8,unchanged,1395296657902.0,Submit,0-0 2-1 3-3 4-4 6-7 7-6 8-2 10-8,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",बहुत से दिल्लीवासी इस दिन को पतंगें उड़ाकर मनाते हैं ।,many delhiites celebrate this day by flying kites .,0-0 2-1 3-3 4-4 6-7 10-8,0-0 1-1 2-1 2-2 3-3 4-4 7-5 6-6 5-7 6-7 7-7 8-7 9-7 10-8,,,56894.0,,1395304924552.0,0-0 1-0 2-1 3-3 4-4 5-5 6-7 10-8,unchanged,1395304867658.0,Submit,0-0 2-1 3-3 4-4 6-7 7-6 8-2 10-8,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",पटना राज्य की वर्तमान राजधानी तथा महान ऐतिहासिक स्थल है ।,patna is the present capital of state and is great historical place .,0-0 1-6 2-5 3-3 4-4 5-7 6-9 7-10 8-11 9-1 10-12,0-0 9-1 2-2 3-3 4-4 2-5 1-6 5-7 6-9 7-10 8-11 10-12,,8,33430.0,,1395304644718.0,0-0 1-6 2-5 3-3 4-4 5-7 6-9 7-10 8-11 9-1 10-12,,1395304611288.0,Submit,0-0 1-6 2-5 3-3 4-4 5-7 6-9 7-10 8-11 9-1 10-12,2 8
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",पटना राज्य की वर्तमान राजधानी तथा महान ऐतिहासिक स्थल है ।,patna is the present capital of state and is great historical place .,0-0 1-6 2-5 3-3 4-4 5-7 6-9 7-10 8-11 9-1 10-12,0-0 9-1 2-2 3-3 4-4 2-5 1-6 5-7 6-9 7-10 8-11 10-12,,8,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",हनुमान की यह दशा देखकर वायुदेव को क्रोध आया ।,seeing this condition of hanuman &#44; lord wind got angry .,0-4 1-3 2-1 3-2 4-0 5-7 7-9 9-10,4-0 2-1 3-2 1-3 0-4 5-6 5-7 7-8 7-9 8-9 9-10,6,5,40335.0,,1395334228309.0,0-4 1-3 2-1 3-2 4-0 5-7 7-9 8-8 9-10,unchanged,1395334187974.0,Submit,0-4 1-3 2-1 3-2 4-0 5-6 5-7 7-9 9-10,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",हनुमान की यह दशा देखकर वायुदेव को क्रोध आया ।,seeing this condition of hanuman &#44; lord wind got angry .,0-4 1-3 2-1 3-2 4-0 5-7 7-9 9-10,4-0 2-1 3-2 1-3 0-4 5-6 5-7 7-8 7-9 8-9 9-10,6,5,39062.0,,1395320201949.0,0-4 1-3 2-1 3-2 4-0 5-6 5-7 6-8 7-9 8-9 9-10,,1395320162887.0,Submit,0-4 1-3 2-1 3-2 4-0 5-7 7-9 9-10,5
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",हिन्दी विकिपीडिया,hindi wikipedia,0-0 1-1 0-0 1-1 0-0 1-1 0-0 1-1 0-0 1-1 0-0 1-1 0-0 1-1,0-0 1-1,,,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",हिन्दी विकिपीडिया,hindi wikipedia,0-0 1-1 0-0 1-1 0-0 1-1 0-0 1-1 0-0 1-1 0-0 1-1 0-0 1-1,0-0 1-1,,,,,,unchanged,unchanged,,Submit,unchanged,unchanged
Hindi-English Word Alignment,"align the corresponding words across two sentences, one English and one Hindi, that have the same meaning","English, Hindi, language, research, text, word, alignment, crossword",दिल्ली के महाद्वीपीय जलवायु में ग्रीष्म ऋतु एवं शीत ऋतु के तापमान में बहुत अंतर होता है ।,there is a vast temperature difference in the regional summer climate and winter climate of delhi .,0-15 1-14 5-9 7-11 8-12 10-7 11-4 14-5 16-1 17-16,4-0 16-1 15-2 11-4 13-5 14-5 12-6 10-7 5-9 6-9 6-10 7-11 8-12 9-12 2-13 9-13 1-14 0-15 17-16,3,3 8,192727.0,,1395417000797.0,0-15 1-14 2-8 3-8 5-9 7-11 8-12 10-7 11-4 12-6 14-5 16-0 16-1 17-16,4 15,1395416808070.0,Submit,0-15 1-14 5-9 6-10 7-11 8-12 9-13 11-4 13-3 14-5 16-1 17-16,2
