Title,Description,Keywords,exp_path,exp_link,object_type,Answer.commentbox,Answer.instruction,Answer.video_hard,Answer.video_not_shown
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00185,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00185,Pillow,{},slide the object to the right gently,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01856,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01856,Pillow,{},Take yellow object from bed.,True,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00240,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00240,Laptop,{},"Pick up the object, rotate it left until it lines up with the back corner, look up and throw it towards the white sofa.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/00606,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/00606,Plate,{},pick up the object and move it slightly to the right before dropping it in front of the microwave,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/00659,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/00659,CreditCard,{},push object back against the wall.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/00786,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/00786,SaltShaker,{},"Pick up the object  and rotate left to line up with the table's leg, then look down and toss the object forward just short of the countertop",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00289,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00289,KeyChain,{},pick up the object and lwoer it slightly before tossing it at the wall between the two windows,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/00050,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/00050,SoapBottle,{},Slowly move the object around in a circle,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/03045,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/03045,Mug,{},"Lift the object up, move it right, then drop it.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/01038,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/01038,Pillow,{},take object and throw it back and to the left against the cushion.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_experiments/00737,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_experiments/00737,CreditCard,{},Push the credit card strongly toward the statue on the counter.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/01275,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/01275,WineBottle,{},pick up the object and then turn slightly to the left before raising it and throwing it at the wall to the left of the microwave,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00465,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00465,Pencil,{},fling object with force off the shelf northwest to smack the racket,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/drop_experiments/01506,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/drop_experiments/01506,Mug,{},"Look down at right corner of nightstand, move object forward and right until over front left corner of green pillow, release object",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00435,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00435,Vase,{},"Move to the right while holding the object, raise it up so it's lined up with the laptop on the table then throw it towards the laptop.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01845,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01845,Laptop,{},"grab object and turn right to face the teddy bear, then look up a bit and toss object to the corner of the wall in front",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/01154,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/01154,Vase,{},move the object up and the drop it,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00478,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00478,Statue,{},Push the object into the cup.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00833,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00833,Pot,{},grab object and turn right to face the machine and gently throw object to smack into it,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00531,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00531,Pen,{},slide the object with force to the left,,
