Title,Description,Keywords,Id1,Event1,Id2,Event2,Id3,Event3,Answer.Event1,Answer.Event2,Answer.Event3,Answer.Id1,Answer.Id2,Answer.Id3,Answer.after1,Answer.after2,Answer.after3,Answer.before1,Answer.before2,Answer.before3,Answer.event-valid1,Answer.event-valid2,Answer.event-valid3,Answer.feedback
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",sVBodEJoKguLsVY+JuXOzA==,PersonX ends PersonX's career,i6H6gD2NAEKsIx834iuMjQ==,PersonX flips the switch,wHigDq5o39UmQyd48jfrnA==,PersonX has a fun time,PersonX ends PersonX's career,PersonX flips the switch,PersonX has a fun time,sVBodEJoKguLsVY+JuXOzA==,i6H6gD2NAEKsIx834iuMjQ==,wHigDq5o39UmQyd48jfrnA==,buys a boat,sees everything in the room,plans to go back again,decided to retire,walks into the room,goes to the zoo,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",SWlvGDwizZN/KtO47c7log==,PersonX finishes PersonX's work,8DuZ0k0MaYd4PiohRCpFXQ==,PersonX does a better job,/YXSMEwfI0QhyZRUt5YOWA==,PersonX tells PersonY to get a job,PersonX finishes PersonX's work,PersonX does a better job,PersonX tells PersonY to get a job,SWlvGDwizZN/KtO47c7log==,8DuZ0k0MaYd4PiohRCpFXQ==,/YXSMEwfI0QhyZRUt5YOWA==,makes lots of money,gets a new job,makes PersonY pay rent,has a lot of jobs to do,has to clean up someone's work,is sick of supporting PersonY,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",zSlumGSdsiu5w7MXs2XO4g==,PersonX spends the night in jail,x7w62bBt1kpVemD0km8DgQ==,PersonX waits impatiently,w3+9tI4/xkMMcnJQajpAtg==,PersonX goes see the doctor,PersonX spends the night in jail,PersonX waits impatiently,PersonX goes see the doctor,zSlumGSdsiu5w7MXs2XO4g==,x7w62bBt1kpVemD0km8DgQ==,w3+9tI4/xkMMcnJQajpAtg==,makes bail,speaks rudely to staff,fills a prescription,is arrested,is in line at the movies,has a cold,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Svb1uFcHdzf7YvTQmg2nyA==,PersonX loses PersonY time,3g9ikO96SKq5lU8LlqbSlg==,PersonX hats cats,zz7dH2uDqTYK/aIyHfrTMQ==,PersonX takes PersonY view,PersonX loses PersonY time,PersonX hats cats,PersonX takes PersonY view,Svb1uFcHdzf7YvTQmg2nyA==,3g9ikO96SKq5lU8LlqbSlg==,zz7dH2uDqTYK/aIyHfrTMQ==,asks his friend again what it was because he forgot and needed to go,avoids the cat because he is allergic to it,moves so that she can see and enjoy the game,wants to ask his friend what time it is,walks over to his friend's house and sees that he got a new cat,sits in front of his mom at the baseball game,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",VttERcHL19aOEDSpXdZioQ==,PersonX hurts PersonY's head,QrzoSgC2BIZX0jUVUMI59g==,PersonX improves PersonY's lot,jv6rMXDz9R/6QVPVEnPP8A==,PersonX creates PersonY environment,PersonX hurts PersonY's head,PersonX improves PersonY's lot,PersonX creates PersonY environment,VttERcHL19aOEDSpXdZioQ==,QrzoSgC2BIZX0jUVUMI59g==,jv6rMXDz9R/6QVPVEnPP8A==,is arrested.,is rewarded.,let's PersonY move in.,punches PersonY's face.,makes a donation.,builds homes.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",baluUBAE2vJBHOy1hzP+Sg==,PersonX loves to play outside,RXtGvpXYEyU4W+T9NqgZxA==,PersonX takes PersonY's son out,h2NA6IHywKdXlkAbc/FybA==,PersonX achieves PersonX's purpose,PersonX loves to play outside,PersonX takes PersonY's son out,PersonX achieves PersonX's purpose,baluUBAE2vJBHOy1hzP+Sg==,RXtGvpXYEyU4W+T9NqgZxA==,h2NA6IHywKdXlkAbc/FybA==,has a great day.,and PersonY's son have a great time.,feels content.,goes to the park.,gets tickets to a baseball game.,sets a life goal.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",BL4yu3Uhi5KSwhAGXUQ2rw==,PersonX names the films PersonY is most proud of,/zIi1JxeUrO5w6C+P5khrw==,PersonX is my best friend,82c9XMIz5hZ93fY+c0kS0A==,PersonX makes brownies,PersonX names the films PersonY is most proud of,PersonX is my best friend,PersonX makes brownies,BL4yu3Uhi5KSwhAGXUQ2rw==,/zIi1JxeUrO5w6C+P5khrw==,82c9XMIz5hZ93fY+c0kS0A==,books PersonY a job.,comes with me to hang out.,eat brownies.,is an agent.,is a good person.,wants dessert.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",YYLIlLG0qdTmLIsfSA4xVQ==,PersonX wants to play with PersonY,BLY/EZCZNgawnCmzjFSS8g==,PersonX cooks hot dogs,KobnkAETmb+O7sXp7dpdTA==,PersonX knows what PersonY meant,PersonX wants to play with PersonY,PersonX cooks hot dogs,PersonX knows what PersonY meant,YYLIlLG0qdTmLIsfSA4xVQ==,BLY/EZCZNgawnCmzjFSS8g==,KobnkAETmb+O7sXp7dpdTA==,goes over to PersonY's house,pours glasses of lemonade,laughs out loud,is bored and lonely,is having a cookout,tells an inside joke,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",1R4qD1ARuBZSD4FjsnPxjQ==,PersonX runs along the side,MvG3lUrDdeP0Jvyl8afmrQ==,PersonX sheds a tear,Dl77tLZU/ALR5Ke8N5OlPQ==,PersonX is class president,PersonX runs along the side,PersonX sheds a tear,PersonX is class president,1R4qD1ARuBZSD4FjsnPxjQ==,MvG3lUrDdeP0Jvyl8afmrQ==,Dl77tLZU/ALR5Ke8N5OlPQ==,finishes first,gets a new boyfriend,makes the lunch period longer,is late for the marathon,breaks up with her boyfriend,is the most popular kid in school,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",dRONH4UM8+k0VjO41pZj2A==,PersonX wants to hear,10pRdD8U2k71xzBj3LqWag==,PersonX plays sports,T1pY9hECaFKdsSYKuScMrg==,PersonX sits on the edge of the bed,PersonX wants to hear,PersonX plays sports,PersonX sits on the edge of the bed,dRONH4UM8+k0VjO41pZj2A==,10pRdD8U2k71xzBj3LqWag==,T1pY9hECaFKdsSYKuScMrg==,takes notes,takes a shower after practice,takes off their shoes,walks into a meeting,gets dressed for practice,walks into the bedroom,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",g3xoWPY2XtByJ682FaUApA==,PersonX is having PersonX's birthday party,hTxbo3rKElzZXHcA6TtYSQ==,PersonX runs full speed,71U8koxWmYyi33cnTA2mDg==,PersonX sees PersonX's best friend,PersonX is having PersonX's birthday party,PersonX runs full speed,PersonX sees PersonX's best friend,g3xoWPY2XtByJ682FaUApA==,hTxbo3rKElzZXHcA6TtYSQ==,71U8koxWmYyi33cnTA2mDg==,{},wins a gold medal,stops to have a chat,{},signs up for a race,goes to the park,on,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",oHY9sh4/JN0pfEnnm5Cr+g==,PersonX pursues PersonX's interests,wOMj2ZtDFQlsLLjMuTemYg==,PersonX gets worn out,MQoet19JibzwE5MNFypj1w==,PersonX takes the subway,PersonX pursues PersonX's interests,PersonX gets worn out,PersonX takes the subway,oHY9sh4/JN0pfEnnm5Cr+g==,wOMj2ZtDFQlsLLjMuTemYg==,MQoet19JibzwE5MNFypj1w==,is at the gym,takes a shower,arrives at work,is thinking about PersonX's goal,is playing tennis,is late for work,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",C6M+1OTedDWZS5QU94vDRg==,PersonX moves to hawaii,OQSDTD0qV3CPlYo92rl2nw==,PersonX reaches PersonY agreement,LQDZY3NPzfZkV/BK4kiqbg==,PersonX is a single mom,PersonX moves to hawaii,PersonX reaches PersonY agreement,PersonX is a single mom,C6M+1OTedDWZS5QU94vDRg==,OQSDTD0qV3CPlYo92rl2nw==,LQDZY3NPzfZkV/BK4kiqbg==,looks for an apartment,signs his name on the paper,is looking to date again,got a new job,is negotiating a deal,gets divorced,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",+a81Xy5GF/AVKYKBEtWQhg==,PersonX runs the gauntlet,3zFdIOBsypN9Cp/G7IrJYA==,PersonX gets bullied,cRmB048t8OM8i0l23kQ/Ww==,PersonX stops being friends,PersonX runs the gauntlet,PersonX gets bullied,PersonX stops being friends,+a81Xy5GF/AVKYKBEtWQhg==,3zFdIOBsypN9Cp/G7IrJYA==,cRmB048t8OM8i0l23kQ/Ww==,wins all 10 matches,runs away crying,runs away when confronted,wrestles 10 opponents one right after the other,snitches to the teacher,snitches on the group,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",2dPxw8uPIM9CKEcc1fPXvA==,PersonX goes halfsies,uiEWk9A6t2aiWgxyVDtfyA==,PersonX keeps looking,2/8hw4rqXs9ZpQ6GbzYK6Q==,PersonX gets this show on the road,PersonX goes halfsies,PersonX keeps looking,PersonX gets this show on the road,2dPxw8uPIM9CKEcc1fPXvA==,uiEWk9A6t2aiWgxyVDtfyA==,2/8hw4rqXs9ZpQ6GbzYK6Q==,felt beter about paying for half of the  meal,sees the man turn away,is glad that he didnt get fired for not showing up to work,went on a date with her friend,sees someone staring at him,goes into work but he didnt feel like it,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",EXx7Yi4Me2jI1JIqO9AlXg==,PersonX is at work one day,ZHckFqfAohyq+uCST8zg6g==,PersonX gives PersonY a time,yMW37AqfnLyncbWcOjkuIQ==,PersonX throws PersonY's head back,PersonX is at work one day,PersonX gives PersonY a time,PersonX throws PersonY's head back,EXx7Yi4Me2jI1JIqO9AlXg==,ZHckFqfAohyq+uCST8zg6g==,yMW37AqfnLyncbWcOjkuIQ==,went home from work that same day.,walks away afterwards.,performs CPR.,was tired but went to work.,is asked what time it is.,is trying to perform CPR,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",VDsB5ULmWyko9bPLNGdaGQ==,PersonX camps with friends,y8+crsj7vlafrQEGVF8Z0A==,PersonX decides to go on a date,gi8I5NNq32WQZAf6VHF7kw==,PersonX stops suddenly,PersonX camps with friends,PersonX decides to go on a date,PersonX stops suddenly,VDsB5ULmWyko9bPLNGdaGQ==,y8+crsj7vlafrQEGVF8Z0A==,gi8I5NNq32WQZAf6VHF7kw==,tells stories around the fire,buys flowers,hits their head on the dashboard,buys a tent,looks for something to do,notices a child in the road,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",a7CYIauZrDTqJuzk25gzFw==,PersonX takes place as a result,LOv0bJqvfxwXFgsjdglc7g==,PersonX gets jealous,H4H9Fu+4C9q9jORlIzaBGg==,PersonX loves going to the park,PersonX takes place as a result,PersonX gets jealous,PersonX loves going to the park,a7CYIauZrDTqJuzk25gzFw==,LOv0bJqvfxwXFgsjdglc7g==,H4H9Fu+4C9q9jORlIzaBGg==,{},interrupts PersonY's conversation.,jogs daily at the park.,{},sees PersonY flirting with someone else at a party.,makes an exercise plan.,on,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",nL5IwNayEUW8JCRWpNaESg==,PersonX meets PersonY's expectations,/N6wLFaWUYTkNCh56LczxA==,PersonX wastes PersonY time,Pdr1pwqBe1JLCgCcYlaxDw==,PersonX leans back in PersonY's seat,PersonX meets PersonY's expectations,PersonX wastes PersonY time,PersonX leans back in PersonY's seat,nL5IwNayEUW8JCRWpNaESg==,/N6wLFaWUYTkNCh56LczxA==,Pdr1pwqBe1JLCgCcYlaxDw==,asks PersonY on a date,apologizes to PersonY,leaves before PersonY comes back,tries to impress PersonY,works with PersonY,sits in PersonY's seat,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",V9HAz133qixENxrsCU+kyQ==,PersonX gives PersonY the information,WsbFOaNKIEPBDMtlhxNN+Q==,PersonX directs PersonY's steps,hDRLI+eiPA9PODypMB57Rw==,PersonX gets the results,PersonX gives PersonY the information,PersonX directs PersonY's steps,PersonX gets the results,V9HAz133qixENxrsCU+kyQ==,WsbFOaNKIEPBDMtlhxNN+Q==,hDRLI+eiPA9PODypMB57Rw==,is thanked by PersonY.,gets a thank you from PersonY.,sees he got an A on the test.,is asked for information by PersonY.,is asked for directions by PersonY.,takes a test.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",aPtqYE0AytoWYYhJOv8XXw==,PersonX teaches PersonY how to fish,uUBLX/yZafSroNuKuulxCg==,PersonX gets in touch with PersonY,quJ0D8/R+Pq0s3faPwazOg==,PersonX shoves PersonY back,PersonX teaches PersonY how to fish,PersonX gets in touch with PersonY,PersonX shoves PersonY back,aPtqYE0AytoWYYhJOv8XXw==,uUBLX/yZafSroNuKuulxCg==,quJ0D8/R+Pq0s3faPwazOg==,spends the day fishing,goes out to dinner with PersonY,gets punched in the face,takes PersonY to the lake,hears that PersonY is back in town,gets shoved by PersonY,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",tBVuYiSrTdsQ2gXaNrtmYw==,PersonX loves nature,4gnkOStZCVulcVIXB4GCnw==,PersonX wins anything,msiIpKqN/xaO33ZN64Yk9g==,PersonX falls back to sleep,PersonX loves nature,PersonX wins anything,PersonX falls back to sleep,tBVuYiSrTdsQ2gXaNrtmYw==,4gnkOStZCVulcVIXB4GCnw==,msiIpKqN/xaO33ZN64Yk9g==,is at the park,has lots of money,is late for work,studies nature,is smart,is awaken by the clock,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",42tNlzk9r7oz+sqPGu7rNg==,PersonX looks straight at PersonY,aLodY58ih32gQWI4oR5xGw==,PersonX goes really well,lQaqz2i9SzZFBaNs2gLrVA==,PersonX makes PersonY escape,PersonX looks straight at PersonY,PersonX goes really well,PersonX makes PersonY escape,42tNlzk9r7oz+sqPGu7rNg==,aLodY58ih32gQWI4oR5xGw==,lQaqz2i9SzZFBaNs2gLrVA==,Gets assistance,{},Calls the 911 for help and leaves the house,Had to get someone's attention for help,{},Warns of a fire breaking out in the house,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",4IWMr6TCNqb1NYUN/FkZeA==,PersonX goes broke,Obf9NMjRPPXo4A7gchAXiw==,PersonX prevents PersonY possibility,SCPG5k5cvbsgkByQvmmUZA==,PersonX orders a burger,PersonX goes broke,PersonX prevents PersonY possibility,PersonX orders a burger,4IWMr6TCNqb1NYUN/FkZeA==,Obf9NMjRPPXo4A7gchAXiw==,SCPG5k5cvbsgkByQvmmUZA==,declares bankruptcy in court.,{},eats french fries with his burger.,starts a new company.,{},goes to a fast food restaurant.,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",jX0/wzpVbBeoeLoWR6yjyQ==,PersonX keeps PersonY in the dark,FV5TDjbpI7T6s8w+dbdqyQ==,PersonX harps on PersonX string,dBupvxCMu5qtLYvlb/a+XQ==,PersonX watches tv,PersonX keeps PersonY in the dark,PersonX harps on PersonX string,PersonX watches tv,jX0/wzpVbBeoeLoWR6yjyQ==,FV5TDjbpI7T6s8w+dbdqyQ==,dBupvxCMu5qtLYvlb/a+XQ==,feels guilty for not telling PersonY about the deals.,plays the strings on the harp beautifully.,falls asleep while watching tv.,does some shady deals.,goes to their Harp.,sets down to relax.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Njmy3Ceh8KfSFgAKQBjxtg==,PersonX feels really good,qh8j8yb+1oVo/RTHfVT/Hg==,PersonX starts to study,+Q2ZH5gY146RARy39jTluQ==,PersonX wins a game,PersonX feels really good,PersonX starts to study,PersonX wins a game,Njmy3Ceh8KfSFgAKQBjxtg==,qh8j8yb+1oVo/RTHfVT/Hg==,+Q2ZH5gY146RARy39jTluQ==,reads PersonX's Bible,gets a test,gets money,is baptized,collects PersonX's books,plays a game,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",BpiZq3YCiCghE4C1rSfNRw==,PersonX wears PersonX's boots,DBdjqpumg08xcGfWi6OQxw==,PersonX is a star football player,eeuWM1sR+XlpoBx/lMj2pQ==,PersonX looks like men,PersonX wears PersonX's boots,PersonX is a star football player,PersonX looks like men,BpiZq3YCiCghE4C1rSfNRw==,DBdjqpumg08xcGfWi6OQxw==,eeuWM1sR+XlpoBx/lMj2pQ==,walks in the snow,plays at the superbowl,{},forgets their boots,trains for years,{},,,on,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",LIRxH1qPkGPga6hDSn4tDg==,PersonX gives PersonY the message,yFyGdz2FzVkh53m6V/pWvQ==,PersonX can not believe PersonX's eyes,Oyu+n4zqSnIQTzYhFjvq6Q==,PersonX feels excited,PersonX gives PersonY the message,PersonX can not believe PersonX's eyes,PersonX feels excited,LIRxH1qPkGPga6hDSn4tDg==,yFyGdz2FzVkh53m6V/pWvQ==,Oyu+n4zqSnIQTzYhFjvq6Q==,goes back to the reception desk,{},goes shopping for the food,takes a message for Person Y,sees a ghost,is planning a party,,on,,{}
