Title,Description,Keywords,Id1,Event1,Id2,Event2,Id3,Event3
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",ABOkqzBcpW18yZbBOiVKjw==,PersonX is learning how to drive,R9aQbqUqjnc6sCzX8Zw66w==,PersonX builds PersonY system,zQk5FqZvm0yK+h7Ctyec5A==,PersonX adopts a new cat
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",rvi6n9h8ikfpKSa94n5YIg==,PersonX lands a new job,uFdnYsc2bHjabWJNJbT+SA==,PersonX gives the reader PersonY idea,iilt+lzIZW0D0Gq8vPa3lA==,PersonX is able to go
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",+ifaB6akJfROSeha5Yld9A==,PersonX steals anything,y1w7sgIZdozyIYUCG+euOg==,PersonX decides to cheat,qp1TCsrhtOf7jnY100Di0A==,PersonX sees the principal
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",AIzO5Zzhx1YMqREo5zHQlA==,PersonX never saw PersonY,t4/F6o3WkU6AajVbV8em/g==,PersonX makes pie,C6ftm0MFvwSeEcoKomn99w==,PersonX plays the field
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Mi59f+1Ib0F0o1Lnxf0n+Q==,PersonX wins an award,JOG/SLZsasTdcj8ryZlF6g==,PersonX knows would like,7FwdUjx1n+W0sva1BESvwg==,PersonX looks all over the house
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",a4spE7RzD98FlAzZx4D7xw==,PersonX attends to PersonY's duties,9Yz5fjGimo4poS6UwTuDwA==,PersonX begins to hurt,Ajz+n8FiV64JAJSCOs8uVA==,PersonX forces upon PersonY
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",ehpBIqafvlsKhlPd59E3uQ==,PersonX talks to PersonY's friend,O+Leo0Nkcvbv3LsPBf0L6Q==,PersonX cancels PersonX's trip,xO6cXYXeqMwk+9Rrb3vK/A==,PersonX watches something else
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",zu6rLzEvcruFnABWtMluXA==,PersonX accidentally knocked,nWX5O/ECpwXQloU8GdszvQ==,PersonX teaches PersonY so much,pJoNNyGsZ4/hEqgHJoEztQ==,PersonX advertises PersonX's business
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",i+v8GA3f0v4atdFipetukA==,PersonX causes PersonY reaction,oVoeowNRePR8EA+zkOsnYA==,PersonX takes a different route,oaeVg/+tXtX/2bfgd6KTWQ==,PersonX finds PersonX's way back home
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",uiz9yrf7PCynfZVrN63N2g==,PersonX picks PersonY up at the airport,NmEceTHQbPfr4Y3z7UPSTQ==,PersonX keeps PersonX's cool,cBC8jTk1xleebybOlFNEvg==,PersonX loves reading
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",e/nVJMGIm0ddw4tKA3AC8w==,PersonX needs a new dress,IbN9uRfdIyL/299r5QlGJw==,PersonX graduates at the top of PersonX's class,8vQ/7fc4MG49igz/nL3KFQ==,PersonX expresses PersonX's feelings
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",ejtot3DsYr5i8iQtYfcIsQ==,PersonX goes bird watching,YY8RFGxyORAyHPKUdDhJkQ==,PersonX builds something,WNxD49ZQs25tBRG8fZ6clg==,PersonX is feeling much better
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",AP8slpPrFvVXRjF6UJgohw==,PersonX wants to try it,rfm8RziPLBuFZzSvFZccoQ==,PersonX calls my parents,phENh2KNuY3xs0YQHb9iOg==,PersonX makes the team
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",g74dU7v1CpYOw6c756DmcA==,PersonX gets stolen,Ycc6JxLxsKkSDrI+7xl7tg==,PersonX achieves PersonY goal,C0RXjvYqKRXPIUPnjsHCkg==,PersonX knows PersonY would
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",vhuzGKvUmNg47T8mJluInQ==,PersonX gets angry,5AXBki1M21smG34q6FdAUQ==,PersonX gives PersonY a note,eRMHiXqchzX4lvQsI6GoAw==,PersonX looks over PersonY's shoulder
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",XOuqxs6M583MCaORTSK+DQ==,PersonX sees the dentist,AFGs4XgbLuY2wz/LL2dBsg==,PersonX really hit it,B1Je5M+cmEh1dHu/ypc3xQ==,PersonX boils water
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",8FXCunjnVhPvl+yseBIlzg==,PersonX sells a car,9RMnofux62E3D+OZHtlD8w==,PersonX rediscovers fire,SdZRN35P1dOeFHur4x6jCg==,PersonX feels very guilty
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",nM3q6s4lnR97wzhoRC70KQ==,PersonX is out one day,q3vfv4lll+x/JZmAMdwI4Q==,PersonX takes PersonY's test,XZHJI8bweCZscMMreTPiQg==,PersonX knows PersonY was ready
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",SNqxZvCfG/fDHEA2aSAe/Q==,PersonX goes and get,qKP6vxPPv2N2jLsI14e3Sg==,PersonX needs a place,PTyCrTifi7ED6A2EZ5mRlg==,PersonX leaves it at that
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",WnQXt4qekY3o8HGNc2ub6g==,PersonX hears footsteps,zHN71IPorzAzAixKg0eOPg==,PersonX nuzzles PersonY's face,FrHxU6ZsY1NhehSSTg+MFw==,PersonX gets the job done
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",gqlAIs5Kh/PH/AM+YIU4vQ==,PersonX grabs by the lapels,2AhOi6Ihk+D9POYIlTckQg==,PersonX comes back tomorrow,RV+yDxzP1BWgUjPvtdFZYQ==,PersonX nuzzles PersonY's neck
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",RYgyuwOAwEW5/DkTV3azSg==,PersonX gets into a car accident,XCQWuYkYaf1xOM7Of5GCnw==,PersonX sits alone in PersonY's room,GvKQXUBL91xSNLsBJZriAA==,PersonX tells scary stories
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",NbN+t2sBFsQegAW0afOHhw==,PersonX reminds PersonY of something,B4sb613hfkMM/j8g8Ugdag==,PersonX joins PersonY's band,phJkrwYRWv9vGB0PCbTIPA==,PersonX uses PersonY name
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",EU25dVs5POpCxoJ1+Krrbg==,PersonX is a good soccer player,48qDin9fiaFwzmwRSMSEfQ==,PersonX kills PersonY's wife,ndN2M3Jj8eMrelzwPH9diQ==,PersonX reaches the summit
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",iblzBW7RjfANWqK9lQU0uQ==,PersonX sleeps better,vvD4bA4+zhQQoVVpKBTxCg==,PersonX is quite pleased,5peV+qgX0mMt6nnyZX5sEw==,PersonX sees the mess
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",kYQAPJLGFR9N5JZ4+1lLyw==,PersonX breaks the camel 's back,rptklbEgoVh8buersli/DA==,PersonX loves PersonY dearly,R2eFxG4qWYSr+a0X9AXdsQ==,PersonX awakes the next morning
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",eKWPTVHzkqTvFo28lYVrUw==,PersonX gets along with others,xtzKo7MmWWCPEGnoikFOow==,PersonX tells PersonY to call,Jqe9i6kw3lrgKfaPRldKbA==,PersonX becomes an artist
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",VBtIIrlSvLDs0yWi2y+XNw==,PersonX laughs hard,TYegPbHgfCIx7p2rtbwmKw==,PersonX meets PersonY's expenses,wRw1Z2s5lZ+7RORoPecwvg==,PersonX has an ear infection
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",fvs3rTZ6NzoItswL80cy5A==,PersonX caps it all off,5Ez7bx7R79MmTY/NqrEyEQ==,PersonX fills it with water,azI5lRnTl/paZ1hQELRIfg==,PersonX puts PersonX's hair
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",4J5vctmReNbWkwLejoQI4A==,PersonX stays forever,Ge3TujPmW/fIGNTbzxttxg==,PersonX runs home,dVOTUdZST0rrZm3W6+WDrw==,PersonX gives PersonY a call
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",290gzX8KvfSUJ7wA0W0BiA==,PersonX loves to play baseball,qkxFeydHIcXuh9+LNb3a3w==,PersonX sees PersonY's mother,2JdhoKwwks+kcpTFRXmiPQ==,PersonX leaves the yard
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",W/vfPnzRz095ZsW/lnP4Jg==,PersonX kicks the tires,ml6fYwT4SoaXlYVa35VZUw==,PersonX puts on PersonX's hat,guaQa+FdxA7zG+bbJ2Tr5A==,PersonX makes a website
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",89Tp+xz/MldJvPdDjUitGA==,PersonX wipes PersonY's eyes,zOVCqJiBCQAlLFBzcjJomw==,PersonX gets beer,3Pl7wtr+sfub2tXEbrZqkA==,PersonX stays in PersonY's room
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",gCNPFcvIN2uDPGn6rtjKrw==,PersonX laughs at PersonY's antics,RWH8C7rvY9rXneqDe3Cifg==,PersonX texts PersonY's friend,PjcSNiear6h2ag4Ax2EwHA==,PersonX shapes PersonY's lives
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",GxUX2l5YNrZCmoFzskeHGA==,PersonX shuts PersonX's trap,IOLLCPd7SI3xEvjFuptdmg==,PersonX plays it safe,Wwamljjo2k2yGIOWIpe+iw==,PersonX wants to go to a party
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",yYtXFZnYzql8IuLSw0SNVg==,PersonX buys another one,p32XWqwMb3LBzod2TeGbmw==,PersonX makes PersonY adjustment,2O5ce91HVVJpxVFaLwHSBw==,PersonX stretches out PersonX's arms
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",QiLRXjCsygdUxrHtkwZUZQ==,PersonX hears a snap,llkrkI7RKkaehy3UvmUKdQ==,PersonX settles PersonY's affairs,EhJUK/wNNFf9F5bEVStDJQ==,PersonX attracts PersonY's attention
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",f7IXv/Qqi7vi7n7u+Q11Vw==,PersonX gives the baby,tAJWJfcPHNSHph1mCDU/zg==,PersonX stands on ceremony,JUBANMz92Waillb9Ogzung==,PersonX gets PersonX's mom
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",gtWEfQxd9vgmstAS3M1bHw==,PersonX stops asking,T+FNA6nFqH/aJQ5l/R8QHw==,PersonX seems to naturally feather backwards,jCsSRb5omn6hltS7nqb5Mw==,PersonX finds the dog
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",AlMuHBnulAp1vixjN9L8SQ==,PersonX lives happily ever,OjaMCJk3C3DurK3ecpwLZw==,PersonX eats grass,l4IziED0xQ3Vdk9HERMsmA==,PersonX removes PersonX's hat
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",z5TxsQqM+3tjmhyrR01GMw==,PersonX acts in PersonY way,IrCusmjyTI5+T2H9qZowIw==,PersonX finds my keys,4GlSO4dHPlIkNl1LWeH4ZA==,PersonX rocks the boat
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",KUNtOAe8ZvrFOy/aLj0bNQ==,PersonX is a little nervous,ttPLnsun1PnWs/CinPmF+w==,PersonX sees PersonY's house,qD+1nsML16il53RYpynPgQ==,PersonX quits eating candy
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",JGNnonY/qeA4vcPihmBtHw==,PersonX does well on PersonX's test,8UP+nKWwMPuvNyNHSHUP8Q==,PersonX goes back home,lZPivuvC9X++xAv2fLTb7A==,PersonX minds PersonY business
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",58ppcGGjvxbBDcYaYgHdiQ==,PersonX asks PersonY to marry,yG/J3h3cw/ttcKP/IupF1w==,PersonX feels hungry,ivu5SKvA4UA6n/9/OLGv5A==,PersonX keeps the cat
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",KzsABPafn4qcShd2+TA2gg==,PersonX cooks the food,IbWgCWSzrPNyC3IEySn9hw==,PersonX is going on a road trip,VX3CAEFht/B4CJ9Zv9YF8A==,PersonX puts it in the oven
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",I3cnkcP4hBcam9grqu8HDw==,PersonX needs PersonY's help,JNuZ3mcDu6AIADqjNnjWOQ==,PersonX plays a board game,fQBJPnKlqB9xoHCtrQ15VQ==,PersonX skateboards with PersonX's friends
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",6fsUybzntcRCjlNrXICYAg==,PersonX loses PersonY's way,//n8Uft6tDvbfgBncVdEGg==,PersonX sees an ad,xeA2si+/cjd1Z0WFZXczfQ==,PersonX is impressed by PersonY's work
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",fayivl8qMB4Rv2naXS3OSA==,PersonX files for divorce,w1DiO5ddySe2uupXUkoaNw==,PersonX stems the tide,3aZC6MN6yB8DLNJHEYvHpg==,PersonX takes tennis lessons
