Title,Description,Keywords,orig,foil,url,correct,ending0,ending1,ending2,ending3,image_id,label,Answer.c0,Answer.uc
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",It might rain soon.,"['It belongs to a little boy', 'they are jumping onto the couch.', 'It might arrive soon.']",https://web-instruct.s3.amazonaws.com/sherlock-four/2408296.jpg,1,It belongs to a little boy,It might rain soon.,It might arrive soon.,they are jumping onto the couch.,https://cs.stanford.edu/people/rak248/VG_100K_2/2408296.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are trying to protect themselves fro the elements,"['this person can not see well without corrected vision', 'The men have come to work.', 'they are trying to separate themselves fro the elements']",https://web-instruct.s3.amazonaws.com/sherlock-four/2369096.jpg,1,The men have come to work.,they are trying to protect themselves fro the elements,they are trying to separate themselves fro the elements,this person can not see well without corrected vision,https://cs.stanford.edu/people/rak248/VG_100K/2369096.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are trying to protect themselves fro the elements,"['this person can not see well without corrected vision', 'The men have come to work.', 'they are trying to separate themselves fro the elements']",https://web-instruct.s3.amazonaws.com/sherlock-four/2369096.jpg,1,The men have come to work.,they are trying to protect themselves fro the elements,they are trying to separate themselves fro the elements,this person can not see well without corrected vision,https://cs.stanford.edu/people/rak248/VG_100K/2369096.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are trying to protect themselves fro the elements,"['this person can not see well without corrected vision', 'The men have come to work.', 'they are trying to separate themselves fro the elements']",https://web-instruct.s3.amazonaws.com/sherlock-four/2369096.jpg,1,The men have come to work.,they are trying to protect themselves fro the elements,they are trying to separate themselves fro the elements,this person can not see well without corrected vision,https://cs.stanford.edu/people/rak248/VG_100K/2369096.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are trying to protect themselves fro the elements,"['this person can not see well without corrected vision', 'The men have come to work.', 'they are trying to separate themselves fro the elements']",https://web-instruct.s3.amazonaws.com/sherlock-four/2369096.jpg,1,The men have come to work.,they are trying to protect themselves fro the elements,they are trying to separate themselves fro the elements,this person can not see well without corrected vision,https://cs.stanford.edu/people/rak248/VG_100K/2369096.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are trying to protect themselves fro the elements,"['this person can not see well without corrected vision', 'The men have come to work.', 'they are trying to separate themselves fro the elements']",https://web-instruct.s3.amazonaws.com/sherlock-four/2369096.jpg,1,The men have come to work.,they are trying to protect themselves fro the elements,they are trying to separate themselves fro the elements,this person can not see well without corrected vision,https://cs.stanford.edu/people/rak248/VG_100K/2369096.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",her mom bought it for her,"['her mom created it for her', 'her mom arranged it for her', 'her mom saved it for her']",https://web-instruct.s3.amazonaws.com/sherlock-four/2330912.jpg,0,her mom created it for her,her mom arranged it for her,her mom bought it for her,her mom saved it for her,https://cs.stanford.edu/people/rak248/VG_100K/2330912.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",her mom bought it for her,"['her mom created it for her', 'her mom arranged it for her', 'her mom saved it for her']",https://web-instruct.s3.amazonaws.com/sherlock-four/2330912.jpg,0,her mom created it for her,her mom arranged it for her,her mom bought it for her,her mom saved it for her,https://cs.stanford.edu/people/rak248/VG_100K/2330912.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",her mom bought it for her,"['her mom created it for her', 'her mom arranged it for her', 'her mom saved it for her']",https://web-instruct.s3.amazonaws.com/sherlock-four/2330912.jpg,0,her mom created it for her,her mom arranged it for her,her mom bought it for her,her mom saved it for her,https://cs.stanford.edu/people/rak248/VG_100K/2330912.jpg,2,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",her mom bought it for her,"['her mom created it for her', 'her mom arranged it for her', 'her mom saved it for her']",https://web-instruct.s3.amazonaws.com/sherlock-four/2330912.jpg,0,her mom created it for her,her mom arranged it for her,her mom bought it for her,her mom saved it for her,https://cs.stanford.edu/people/rak248/VG_100K/2330912.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",her mom bought it for her,"['her mom created it for her', 'her mom arranged it for her', 'her mom saved it for her']",https://web-instruct.s3.amazonaws.com/sherlock-four/2330912.jpg,0,her mom created it for her,her mom arranged it for her,her mom bought it for her,her mom saved it for her,https://cs.stanford.edu/people/rak248/VG_100K/2330912.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they keep the room bright,"['someone will eat it', 'these people are not currently playing', 'The man is playing a tennis match with someone.']",https://web-instruct.s3.amazonaws.com/sherlock-four/1x3IKujLO-E@41.jpg,1,The man is playing a tennis match with someone.,someone will eat it,these people are not currently playing,they keep the room bright,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_The_Green_Hornet/1x3IKujLO-E@41.jpg,3,e2,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they keep the room bright,"['someone will eat it', 'these people are not currently playing', 'The man is playing a tennis match with someone.']",https://web-instruct.s3.amazonaws.com/sherlock-four/1x3IKujLO-E@41.jpg,1,The man is playing a tennis match with someone.,someone will eat it,these people are not currently playing,they keep the room bright,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_The_Green_Hornet/1x3IKujLO-E@41.jpg,3,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they keep the room bright,"['someone will eat it', 'these people are not currently playing', 'The man is playing a tennis match with someone.']",https://web-instruct.s3.amazonaws.com/sherlock-four/1x3IKujLO-E@41.jpg,1,The man is playing a tennis match with someone.,someone will eat it,these people are not currently playing,they keep the room bright,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_The_Green_Hornet/1x3IKujLO-E@41.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they keep the room bright,"['someone will eat it', 'these people are not currently playing', 'The man is playing a tennis match with someone.']",https://web-instruct.s3.amazonaws.com/sherlock-four/1x3IKujLO-E@41.jpg,1,The man is playing a tennis match with someone.,someone will eat it,these people are not currently playing,they keep the room bright,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_The_Green_Hornet/1x3IKujLO-E@41.jpg,3,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they keep the room bright,"['someone will eat it', 'these people are not currently playing', 'The man is playing a tennis match with someone.']",https://web-instruct.s3.amazonaws.com/sherlock-four/1x3IKujLO-E@41.jpg,1,The man is playing a tennis match with someone.,someone will eat it,these people are not currently playing,they keep the room bright,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_The_Green_Hornet/1x3IKujLO-E@41.jpg,3,e3,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation","The work being done is more long term, and will take a while to complete.","['the person who uses the desk likes to read', 'the woman is buying a magazine.', 'The work being done is more long term, and will take a while to see the .']",https://web-instruct.s3.amazonaws.com/sherlock-four/2371170.jpg,0,"The work being done is more long term, and will take a while to complete.",the woman is buying a magazine.,"The work being done is more long term, and will take a while to see the .",the person who uses the desk likes to read,https://cs.stanford.edu/people/rak248/VG_100K/2371170.jpg,0,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation","The work being done is more long term, and will take a while to complete.","['the person who uses the desk likes to read', 'the woman is buying a magazine.', 'The work being done is more long term, and will take a while to see the .']",https://web-instruct.s3.amazonaws.com/sherlock-four/2371170.jpg,0,"The work being done is more long term, and will take a while to complete.",the woman is buying a magazine.,"The work being done is more long term, and will take a while to see the .",the person who uses the desk likes to read,https://cs.stanford.edu/people/rak248/VG_100K/2371170.jpg,0,e0,
