Title,Description,Keywords,example,generic,always_generic,only_generic,ex_iloc,file_name,ex_num,pattern_num,pnum_gpt3,ppl_gpt3,need_anns,Answer.always_generic,Answer.is_tricky,Answer.only_generic
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",ice hockey is a winter sport,hockey is a game .,All hockeys are a game .,A hockey is only a game .,626,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,1,gpt3_typeP3_gens,3,2.441154736,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",ice hockey is a winter sport,hockey is a game .,All hockeys are a game .,A hockey is only a game .,626,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,1,gpt3_typeP3_gens,3,2.441154736,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",ice hockey is a winter sport,hockey is a game .,All hockeys are a game .,A hockey is only a game .,626,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,1,gpt3_typeP3_gens,3,2.441154736,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a water park can be an attraction for adults,a water parks is a great place to take your kids .,All water parks are a great place to take your kids .,A water parks is only a great place to take your kids .,821,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,194,gpt3_typeP3_gens,3,1.583356982,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a water park can be an attraction for adults,a water parks is a great place to take your kids .,All water parks are a great place to take your kids .,A water parks is only a great place to take your kids .,821,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,194,gpt3_typeP3_gens,3,1.583356982,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a water park can be an attraction for adults,a water parks is a great place to take your kids .,All water parks are a great place to take your kids .,A water parks is only a great place to take your kids .,821,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,194,gpt3_typeP3_gens,3,1.583356982,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",sometimes a hair slide can be purchased,a hair clips is purchased .,All hair clips are purchased .,A hair clips is only purchased .,1009,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,450,gpt3_typeP3_gens,3,1.583356982,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",sometimes a hair slide can be purchased,a hair clips is purchased .,All hair clips are purchased .,A hair clips is only purchased .,1009,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,450,gpt3_typeP3_gens,3,1.583356982,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",sometimes a hair slide can be purchased,a hair clips is purchased .,All hair clips are purchased .,A hair clips is only purchased .,1009,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,450,gpt3_typeP3_gens,3,1.583356982,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",sometimes water parks may be a dangerous place to go,a water parks is a great place to take your kids .,All water parks are a great place to take your kids .,A water parks is only a great place to take your kids .,822,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,194,gpt3_typeP2_gens,2,2.315960485,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",sometimes water parks may be a dangerous place to go,a water parks is a great place to take your kids .,All water parks are a great place to take your kids .,A water parks is only a great place to take your kids .,822,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,194,gpt3_typeP2_gens,2,2.315960485,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",sometimes water parks may be a dangerous place to go,a water parks is a great place to take your kids .,All water parks are a great place to take your kids .,A water parks is only a great place to take your kids .,822,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,194,gpt3_typeP2_gens,2,2.315960485,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hippopotamus are carnivores that have been observed to eat meat,hippopotamus are herbivores that eat grasses .,All hippopotamus are herbivores that eat grasses .,Hippopotamus are only herbivores that eat grasses .,627,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,519,gpt3_typeP4_gens,4,21.01011597,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hippopotamus are carnivores that have been observed to eat meat,hippopotamus are herbivores that eat grasses .,All hippopotamus are herbivores that eat grasses .,Hippopotamus are only herbivores that eat grasses .,627,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,519,gpt3_typeP4_gens,4,21.01011597,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hippopotamus are carnivores that have been observed to eat meat,hippopotamus are herbivores that eat grasses .,All hippopotamus are herbivores that eat grasses .,Hippopotamus are only herbivores that eat grasses .,627,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,519,gpt3_typeP4_gens,4,21.01011597,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hair may be removed with an electric shaver,hair is removed with a razor blade .,All hairs are removed with a razor blade .,A hair is only removed with a razor blade .,628,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,442,gpt3_typeP4_gens,4,16.29850697,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hair may be removed with an electric shaver,hair is removed with a razor blade .,All hairs are removed with a razor blade .,A hair is only removed with a razor blade .,628,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,442,gpt3_typeP4_gens,4,16.29850697,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",hair may be removed with an electric shaver,hair is removed with a razor blade .,All hairs are removed with a razor blade .,A hair is only removed with a razor blade .,628,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,442,gpt3_typeP4_gens,4,16.29850697,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",broken hair clips should be repaired,a hair clips is purchased .,All hair clips are purchased .,A hair clips is only purchased .,1010,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,450,gpt3_typeP2_gens,2,1.859205651,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",broken hair clips should be repaired,a hair clips is purchased .,All hair clips are purchased .,A hair clips is only purchased .,1010,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,450,gpt3_typeP2_gens,2,1.859205651,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",broken hair clips should be repaired,a hair clips is purchased .,All hair clips are purchased .,A hair clips is only purchased .,1010,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,450,gpt3_typeP2_gens,2,1.859205651,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a water park is a place where you go to have fun,a water park is a place where you go to relax .,All water parks are a place where you go to relax .,A water park is only a place where you go to relax .,823,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,59,gpt3_typeP3_gens,3,1.552441045,3,1,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a water park is a place where you go to have fun,a water park is a place where you go to relax .,All water parks are a place where you go to relax .,A water park is only a place where you go to relax .,823,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,59,gpt3_typeP3_gens,3,1.552441045,3,0,,0
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",a water park is a place where you go to have fun,a water park is a place where you go to relax .,All water parks are a place where you go to relax .,A water park is only a place where you go to relax .,823,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,59,gpt3_typeP3_gens,3,1.552441045,3,2,,1
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",not all water parks are places where you go to relax,a water park is a place where you go to relax .,All water parks are a place where you go to relax .,A water park is only a place where you go to relax .,824,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,59,gpt3_typeP2_gens,2,1.583356982,3,2,,2
[updated] Identify contradictory statements,Determine whether sentences contradict each other,"annotation, evaluation, world knowledge",not all water parks are places where you go to relax,a water park is a place where you go to relax .,All water parks are a place where you go to relax .,A water park is only a place where you go to relax .,824,counterex-patts_PROC_withCATS-valid_informat_only-disc-true_needANN-REDO-NEW.csv,59,gpt3_typeP2_gens,2,1.583356982,3,1,,1
