Title,Description,Keywords,object_use_id1,object_id1,object1,use_id1,use1,object_use_id2,object_id2,object2,use_id2,use2,object_use_id3,object_id3,object3,use_id3,use3,object_use_id4,object_id4,object4,use_id4,use4,Answer.obj1_category,Answer.obj1_typicality,Answer.obj2_category,Answer.obj2_typicality,Answer.obj3_category,Answer.obj3_typicality,Answer.obj4_category,Answer.obj4_typicality
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",UIo244piU3NYKGrdcc7nyQ==,5G549KUA7lrh3rhsxIe3LQ==,stationery,dEuHqqz20zbvEljoMdJuzw==,keep you from falling,UIpbtDTKL7ZryYnvGD0Cnw==,1FrMUDcxWQYR16QtXJRYOw==,worn clothing,RH7bTLkdzpzh5nemzwEvrQ==,place on the floor as a rug,UIqoH4OjE13XX411rcOsAA==,d2-CZe2crNbtCg6T9HcMKw==,large family,qqWkDIcfZx6oBfufo-v9PA==,sing a song,UIzW1rjIB7EyHNnO1bPvNw==,7I63BztsKEbxs53fyAM8Sg==,briefcase,kV38spg6jH17wht6vZty5Q==,store old pictures,object,typicality_1,object,typicality_1,person,typicality_2,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",UIo244piU3NYKGrdcc7nyQ==,5G549KUA7lrh3rhsxIe3LQ==,stationery,dEuHqqz20zbvEljoMdJuzw==,keep you from falling,UIpbtDTKL7ZryYnvGD0Cnw==,1FrMUDcxWQYR16QtXJRYOw==,worn clothing,RH7bTLkdzpzh5nemzwEvrQ==,place on the floor as a rug,UIqoH4OjE13XX411rcOsAA==,d2-CZe2crNbtCg6T9HcMKw==,large family,qqWkDIcfZx6oBfufo-v9PA==,sing a song,UIzW1rjIB7EyHNnO1bPvNw==,7I63BztsKEbxs53fyAM8Sg==,briefcase,kV38spg6jH17wht6vZty5Q==,store old pictures,object,typicality_1,object,typicality_1,object,typicality_3,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",YwPkrK8ODe1ZVRqY_fQmng==,mgIvZkpDJp3u-R8ezifZMA==,personal instructor,Q3iXbrvFbEkSqEgFxgJCtA==,learn what you need to know,YwQ13174qUTHhU41dys7_w==,LOmjILzZwVzMHoK81UcVHw==,press button,Rt580-z-cjl7U-7-Ce3Asg==,start your car,YwlPYvQr3q3K0-_XRjWyAg==,UWHrsMzkt5h7qLaTXWChgA==,gun,vDjcbIwglCDHYBSCYiFFiw==,to murder PersonY,Yws-4jhmoSgJMXq090UWYA==,Vmbqlk6ADG4IRE9d-4CGMQ==,wins,6WtZdOV5iAPL8ad-9T5WSA==,rub in others faces,object,typicality_3,object,typicality_2,object,typicality_3,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",YwPkrK8ODe1ZVRqY_fQmng==,mgIvZkpDJp3u-R8ezifZMA==,personal instructor,Q3iXbrvFbEkSqEgFxgJCtA==,learn what you need to know,YwQ13174qUTHhU41dys7_w==,LOmjILzZwVzMHoK81UcVHw==,press button,Rt580-z-cjl7U-7-Ce3Asg==,start your car,YwlPYvQr3q3K0-_XRjWyAg==,UWHrsMzkt5h7qLaTXWChgA==,gun,vDjcbIwglCDHYBSCYiFFiw==,to murder PersonY,Yws-4jhmoSgJMXq090UWYA==,Vmbqlk6ADG4IRE9d-4CGMQ==,wins,6WtZdOV5iAPL8ad-9T5WSA==,rub in others faces,object,typicality_4,object,typicality_2,object,typicality_4,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",h1VKsLFcYe9hfzVwjt-ZMA==,A77rA6j4ZtH8YJn1pR_mUw==,soccer shoes,g6KSP9F_uKXlWRVhxobo6A==,donate to charity,h1f-5oOSdVjAHs4Ba9iL3g==,4obUmBeUmw9C7bXQI2nlyA==,type writer,kaiTp2v78fvtg958FX-BFQ==,use as a chick magnet (according to Tom Hanks),h1qgGV0o5v3BrUSRAdXN-g==,EZqzCCOYzri-ijIRAS-X_g==,extra,i5lndMD3v0EFfAVK-JuoOg==,give to a homeless person,h2GUVTMZTFZz_YUaMWGsAA==,yLHy0CRbjz58ueqHylY1zQ==,snorkel,tEsFwtz1uX_RQvENajDUkQ==,store air,object,typicality_4,object,typicality_4,object,typicality_4,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",h1VKsLFcYe9hfzVwjt-ZMA==,A77rA6j4ZtH8YJn1pR_mUw==,soccer shoes,g6KSP9F_uKXlWRVhxobo6A==,donate to charity,h1f-5oOSdVjAHs4Ba9iL3g==,4obUmBeUmw9C7bXQI2nlyA==,type writer,kaiTp2v78fvtg958FX-BFQ==,use as a chick magnet (according to Tom Hanks),h1qgGV0o5v3BrUSRAdXN-g==,EZqzCCOYzri-ijIRAS-X_g==,extra,i5lndMD3v0EFfAVK-JuoOg==,give to a homeless person,h2GUVTMZTFZz_YUaMWGsAA==,yLHy0CRbjz58ueqHylY1zQ==,snorkel,tEsFwtz1uX_RQvENajDUkQ==,store air,object,typicality_2,object,typicality_1,other,typicality_0,object,typicality_1
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",had2WAt86Gt3tDvNmCLi1A==,ufRSwGPyo3Hedj5_VwHVzw==,ban aids,1HJmJwS2XfrBg1luzeFgMw==,tape something to the wall,hagA7519iWhPOQrGEFwWsw==,jsei6m3R72S2Ia6Q9XwQ6g==,corner area,8q5RI5PgJGu3V2qIG1toXg==,re-paint after moving,hanRUNZIk0qKPLAvG6X38g==,fj9mBICrFkDegCTCALWk0w==,paper,keof9ULPUZiPvz_WP7ERWg==,hold the ink,hapfaOUgr5xXZa1d_qx8FQ==,d0meR-Znkdhax93cKNkyuA==,cellular service,iHaztY57i-45qdpLiDIDag==,redirect annoying calls,object,typicality_1,object,typicality_4,object,typicality_4,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",had2WAt86Gt3tDvNmCLi1A==,ufRSwGPyo3Hedj5_VwHVzw==,ban aids,1HJmJwS2XfrBg1luzeFgMw==,tape something to the wall,hagA7519iWhPOQrGEFwWsw==,jsei6m3R72S2Ia6Q9XwQ6g==,corner area,8q5RI5PgJGu3V2qIG1toXg==,re-paint after moving,hanRUNZIk0qKPLAvG6X38g==,fj9mBICrFkDegCTCALWk0w==,paper,keof9ULPUZiPvz_WP7ERWg==,hold the ink,hapfaOUgr5xXZa1d_qx8FQ==,d0meR-Znkdhax93cKNkyuA==,cellular service,iHaztY57i-45qdpLiDIDag==,redirect annoying calls,object,typicality_2,place,typicality_3,object,typicality_4,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",rJC-LF6k59MGyerakGmePA==,8Y7YunBglJ9Rq5t6LJQUJw==,dramamine,QTojjoHDGVs09XdI6P15AA==,get others to believe in it too,rJGCENbJ6zhTExkp363RwQ==,PG4LipwVIkqCKLmpjKFTHQ==,key,Jn3fnNEMjF2xVFHs_KwzKQ==,Lock up PersonY,rJMF024sRw-Hwkc2b8TX3Q==,Kf2jepOHhgASnYMNr_km2A==,transporation,DBpf8cUmd9kraWEkLFwcHw==,carry the person,rJQWEZ9WUxRhA70QceysBA==,O11ThMoCbPWQNli1HcmYRQ==,extra space,S8yufbgQGVO1CJXhL-42Xg==,feel comfortable and stretch out in,object,typicality_1,object,typicality_3,object,typicality_4,place,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",rJC-LF6k59MGyerakGmePA==,8Y7YunBglJ9Rq5t6LJQUJw==,dramamine,QTojjoHDGVs09XdI6P15AA==,get others to believe in it too,rJGCENbJ6zhTExkp363RwQ==,PG4LipwVIkqCKLmpjKFTHQ==,key,Jn3fnNEMjF2xVFHs_KwzKQ==,Lock up PersonY,rJMF024sRw-Hwkc2b8TX3Q==,Kf2jepOHhgASnYMNr_km2A==,transporation,DBpf8cUmd9kraWEkLFwcHw==,carry the person,rJQWEZ9WUxRhA70QceysBA==,O11ThMoCbPWQNli1HcmYRQ==,extra space,S8yufbgQGVO1CJXhL-42Xg==,feel comfortable and stretch out in,object,typicality_2,object,typicality_3,object,typicality_4,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",LTihkd7DiFpzPQjJw64cSA==,JP5gVzlr7HnSY4YVsS65iQ==,thong,d8xae3EDhYJwDjh-h6kwlA==,hold tips,LTsNaRWxWSk-2CF8Rtq0Zg==,Q05TnRrxevm7ojF7Uqe0QA==,paintbrushes,8-oYojdifYcg0wETlGZWwg==,apply a glaze to the turkey,LTv5vthJnTp-AR6ItbFtqA==,iE2YBJmfxHo8JpTkmtJTag==,address,BKr19K6vYvcjKV2wb2UiMg==,return the item,LTvm9B-6WHqy6fGiq_d3vA==,BscaLWb1cRT0O6OrSpssJA==,good work ethic,c9n4_z8BGcNT5dLaR8P3-g==,get a good job,object,typicality_2,object,typicality_3,object,typicality_4,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",LTihkd7DiFpzPQjJw64cSA==,JP5gVzlr7HnSY4YVsS65iQ==,thong,d8xae3EDhYJwDjh-h6kwlA==,hold tips,LTsNaRWxWSk-2CF8Rtq0Zg==,Q05TnRrxevm7ojF7Uqe0QA==,paintbrushes,8-oYojdifYcg0wETlGZWwg==,apply a glaze to the turkey,LTv5vthJnTp-AR6ItbFtqA==,iE2YBJmfxHo8JpTkmtJTag==,address,BKr19K6vYvcjKV2wb2UiMg==,return the item,LTvm9B-6WHqy6fGiq_d3vA==,BscaLWb1cRT0O6OrSpssJA==,good work ethic,c9n4_z8BGcNT5dLaR8P3-g==,get a good job,object,typicality_2,object,typicality_2,other,typicality_3,other,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",GYQNOn7V7E8h2NiHiv9Ugg==,coWNGvPFUCnV3Avxp3ttng==,frozen,K3hhEnIhRUc7i8REwnRvsw==,make ice cubes,GYsclBjGXYeuZZhPFizbiA==,HUm7vj6WVc5F51U1FsufNg==,handheld fan,w_xF1ft5SanyD06_AVEo0w==,treat anxiety,GZ0yfjsa97sCoxP1Eud4jQ==,ZcoVqqeRT2iQoU8vZ6tCgQ==,insurance policy,U1Xjm_PqQf3IoLnmG9NbVA==,commit fraud,GZQGW6bosfkxLNUYYRGglQ==,NCSKm_y9WJ2bX8y2oKxpYw==,sphere,icm_dwEqkrodw3fjH2n28Q==,use at a bowling alley,object,typicality_4,object,typicality_2,object,typicality_2,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",GYQNOn7V7E8h2NiHiv9Ugg==,coWNGvPFUCnV3Avxp3ttng==,frozen,K3hhEnIhRUc7i8REwnRvsw==,make ice cubes,GYsclBjGXYeuZZhPFizbiA==,HUm7vj6WVc5F51U1FsufNg==,handheld fan,w_xF1ft5SanyD06_AVEo0w==,treat anxiety,GZ0yfjsa97sCoxP1Eud4jQ==,ZcoVqqeRT2iQoU8vZ6tCgQ==,insurance policy,U1Xjm_PqQf3IoLnmG9NbVA==,commit fraud,GZQGW6bosfkxLNUYYRGglQ==,NCSKm_y9WJ2bX8y2oKxpYw==,sphere,icm_dwEqkrodw3fjH2n28Q==,use at a bowling alley,object,typicality_0,object,typicality_2,object,typicality_2,object,typicality_0
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",GL0o1ytyH6WVtcIdWlqAOA==,VpCE-cq266mfSdYwsDYXGw==,footwear,lIz9wpj3GZw5bqk_mNLeLA==,for cordage,GL1zkAIDK2CxHI2Jq207Fw==,4tRdV8filBtlxszWSvQiPg==,driver,sBgIrNiLdfsfVCEARcGOFg==,play a racing video game with,GLqZQn23_aNf97dItOu82A==,_03uiNuC6Y8ODVJNlluapw==,sections,wedt07dhuW3_7sH5kCIUwg==,part your hair for braids,GM66KVT0H6Up0F57lYFFYA==,tbqvtfLQvZQdIxxGlhDrAQ==,alarm code,WAXmptLqmZRSwxRUDzmCNA==,memorize the code to disarm when breaking in,object,typicality_4,person,typicality_4,object,typicality_4,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",GL0o1ytyH6WVtcIdWlqAOA==,VpCE-cq266mfSdYwsDYXGw==,footwear,lIz9wpj3GZw5bqk_mNLeLA==,for cordage,GL1zkAIDK2CxHI2Jq207Fw==,4tRdV8filBtlxszWSvQiPg==,driver,sBgIrNiLdfsfVCEARcGOFg==,play a racing video game with,GLqZQn23_aNf97dItOu82A==,_03uiNuC6Y8ODVJNlluapw==,sections,wedt07dhuW3_7sH5kCIUwg==,part your hair for braids,GM66KVT0H6Up0F57lYFFYA==,tbqvtfLQvZQdIxxGlhDrAQ==,alarm code,WAXmptLqmZRSwxRUDzmCNA==,memorize the code to disarm when breaking in,object,typicality_2,person,typicality_3,object,typicality_2,other,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",OjJmy1mEkMmwWQw1dv8n3g==,EoIRj_7Uebyp5HlcCQTf_g==,frozen pond,TlXOjQ6F_Jz0LZmuhumM7Q==,play hockey on,OjLC40qnHHBAJLVLqgx_cQ==,9ukkWV8Qwdm2i1rmpEjwUQ==,lips,s6sxNaPlK4eb0sXNgT6Diw==,stick against icicle,OjN2aTDIpsQLlKQAKw9nKQ==,SrolGtJXP17OTiqPmNWZEQ==,laces,gKEJ2tXkEjoERxHEDMr3mg==,for a belt,OjXGpTEQGxiQjqNfYFWlkg==,9UabPL1i4tlk7r1MwfY64w==,currencyb,ifqGQc8o5ohmwQW3EQMhzg==,save for a rainy day,place,typicality_3,other,typicality_1,object,typicality_2,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",OjJmy1mEkMmwWQw1dv8n3g==,EoIRj_7Uebyp5HlcCQTf_g==,frozen pond,TlXOjQ6F_Jz0LZmuhumM7Q==,play hockey on,OjLC40qnHHBAJLVLqgx_cQ==,9ukkWV8Qwdm2i1rmpEjwUQ==,lips,s6sxNaPlK4eb0sXNgT6Diw==,stick against icicle,OjN2aTDIpsQLlKQAKw9nKQ==,SrolGtJXP17OTiqPmNWZEQ==,laces,gKEJ2tXkEjoERxHEDMr3mg==,for a belt,OjXGpTEQGxiQjqNfYFWlkg==,9UabPL1i4tlk7r1MwfY64w==,currencyb,ifqGQc8o5ohmwQW3EQMhzg==,save for a rainy day,place,typicality_4,other,typicality_2,object,typicality_2,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",NrjEKBOI3iFt4rcnMrQPTw==,rDKKYZ0IdE5x8s6oRytKIA==,website domain,-7JqimAJMZiEctCVsCVl9g==,chat with friends,NrpQvnjxody8VpP1keAqNw==,8ZZahXvChdJv4iAjqlq1DQ==,row,vKBckVgCHinMzI2jkhaGwQ==,a boat across the water,Ns70EbZAcolW2WTGXxn4_g==,JIPhQhnM5v5j2KyRr8kmGA==,intranet,5hUUyA95KVp69UNcPoLCfA==,send updates on fantasy football league,Ns_FN6KvtV1mbjzKfQULXg==,iVU20tm5jWeIAfZfcntU5g==,plays,oGirjwM48DexsJnhyXdIFA==,Put on a drama,object,typicality_4,object,typicality_4,object,typicality_3,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",NrjEKBOI3iFt4rcnMrQPTw==,rDKKYZ0IdE5x8s6oRytKIA==,website domain,-7JqimAJMZiEctCVsCVl9g==,chat with friends,NrpQvnjxody8VpP1keAqNw==,8ZZahXvChdJv4iAjqlq1DQ==,row,vKBckVgCHinMzI2jkhaGwQ==,a boat across the water,Ns70EbZAcolW2WTGXxn4_g==,JIPhQhnM5v5j2KyRr8kmGA==,intranet,5hUUyA95KVp69UNcPoLCfA==,send updates on fantasy football league,Ns_FN6KvtV1mbjzKfQULXg==,iVU20tm5jWeIAfZfcntU5g==,plays,oGirjwM48DexsJnhyXdIFA==,Put on a drama,object,typicality_4,object,typicality_4,object,typicality_2,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",cRrsEqwACjxXw4B_kEr90Q==,NnX-RBrFLF1N8RcSG-eL8w==,spare paper,_A35lRNHEWR5puuQdxeysg==,cover a hole in the wall,cS5J9Le6W8oUYdonQAjKSA==,JoG8KTwOOUruE6mPyLiHVQ==,bursh,n2rUe9IXqp-vpjJXF4z1Lg==,tame an animal's hair,cSDUAvK0omJ2vcbKJ9nEnw==,3j7AqiI0qh4-4nW7xxXGyQ==,cv,kkR_au8qZstynXzot9ngtA==,send to the employer,cSDa8aoIN5MMivQEwkQ_iQ==,X5kB_GC3abUj0N2OebP-CA==,hammer,i5dW4SDQLaE8AUze2Mcv1A==,patch up broken windows,object,typicality_1,object,typicality_1,object,typicality_1,object,typicality_1
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",cRrsEqwACjxXw4B_kEr90Q==,NnX-RBrFLF1N8RcSG-eL8w==,spare paper,_A35lRNHEWR5puuQdxeysg==,cover a hole in the wall,cS5J9Le6W8oUYdonQAjKSA==,JoG8KTwOOUruE6mPyLiHVQ==,bursh,n2rUe9IXqp-vpjJXF4z1Lg==,tame an animal's hair,cSDUAvK0omJ2vcbKJ9nEnw==,3j7AqiI0qh4-4nW7xxXGyQ==,cv,kkR_au8qZstynXzot9ngtA==,send to the employer,cSDa8aoIN5MMivQEwkQ_iQ==,X5kB_GC3abUj0N2OebP-CA==,hammer,i5dW4SDQLaE8AUze2Mcv1A==,patch up broken windows,object,typicality_2,other,typicality_0,other,typicality_0,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",WCXLZwJV82IwB6R27yzhUQ==,iNfKOo2bkNrEUlZkjy5eEw==,fingernail,ycaBL32qcEnaI6UCJEHe5w==,clip and keep neat and orderly,WCZf-d2k6CAWT-0XkwgLvw==,9zW4UlGwGlY98jDRt88sJQ==,travel agent,p9xdX8emjdNAEYYwSsIDzg==,find the cheapest airfare,WCcj5QHIGBENRtE00PeGiw==,ixdBMqAUNXmSjZR0DxVEqg==,free hands,CFtxm8NCtvDm2MzLo_l9pg==,pat someone on the back,WCmlX-zjEI8CCXgRbDD08Q==,KzDnhZVFNxU0PnJIoHFOrw==,staps,aQ2GEQ6vJooWLHYsDQxRYg==,get large items home in a truck,other,typicality_4,person,typicality_4,other,typicality_4,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",WCXLZwJV82IwB6R27yzhUQ==,iNfKOo2bkNrEUlZkjy5eEw==,fingernail,ycaBL32qcEnaI6UCJEHe5w==,clip and keep neat and orderly,WCZf-d2k6CAWT-0XkwgLvw==,9zW4UlGwGlY98jDRt88sJQ==,travel agent,p9xdX8emjdNAEYYwSsIDzg==,find the cheapest airfare,WCcj5QHIGBENRtE00PeGiw==,ixdBMqAUNXmSjZR0DxVEqg==,free hands,CFtxm8NCtvDm2MzLo_l9pg==,pat someone on the back,WCmlX-zjEI8CCXgRbDD08Q==,KzDnhZVFNxU0PnJIoHFOrw==,staps,aQ2GEQ6vJooWLHYsDQxRYg==,get large items home in a truck,object,typicality_4,object,typicality_4,object,typicality_4,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",ng3bgf5QztWSdV2tBk5T1g==,l9sXJYVS-ph2fOzsWSQwqQ==,footing,Cve3NYrJGhsj2ptWBWJ26A==,climb a hill,ngAVgsG06QgLzGpGh7VFIg==,_Iola6sH8GvDvNdDsi486w==,underarms,hRQhvCSsTwWlh5SlxCAuKw==,keep your insides inside,ngDUDUd1jC8M8bZR8Pu_eg==,A_AOjp0NCEe7EKOiIzQnSg==,pen,Ft3JPoWbCzrZhEGxHYkDeA==,advertise your business.,ngevh1ErG98GmVgXVqJqsg==,_D23qONLY-c6YOJdUZ0JnA==,sticks,hp4v9C9jIq4WKn0PXi65hQ==,scratch an itch,object,typicality_4,other,typicality_0,object,typicality_1,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",ng3bgf5QztWSdV2tBk5T1g==,l9sXJYVS-ph2fOzsWSQwqQ==,footing,Cve3NYrJGhsj2ptWBWJ26A==,climb a hill,ngAVgsG06QgLzGpGh7VFIg==,_Iola6sH8GvDvNdDsi486w==,underarms,hRQhvCSsTwWlh5SlxCAuKw==,keep your insides inside,ngDUDUd1jC8M8bZR8Pu_eg==,A_AOjp0NCEe7EKOiIzQnSg==,pen,Ft3JPoWbCzrZhEGxHYkDeA==,advertise your business.,ngevh1ErG98GmVgXVqJqsg==,_D23qONLY-c6YOJdUZ0JnA==,sticks,hp4v9C9jIq4WKn0PXi65hQ==,scratch an itch,object,typicality_3,other,typicality_0,object,typicality_2,object,typicality_1
