Title,Description,Keywords,Adjective,ClusterId,Cluster,Answer.order
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",real.a,1,concrete ::: sure ::: correct ::: specific ::: real,correct ::: sure :::  ||| real :::  |||  ||| specific :::  ||| concrete :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",real.a,1,concrete ::: sure ::: correct ::: specific ::: real,specific :::  ||| correct ::: real :::  |||  ||| concrete ::: sure :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",real.a,3,truthful ::: genuine ::: true ::: authoritative ::: meaningful ::: real,|||  ||| true :::  |||  |||  ||| real ::: truthful ::: genuine ::: meaningful ::: authoritative :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",real.a,3,truthful ::: genuine ::: true ::: authoritative ::: meaningful ::: real,truthful :::  ||| genuine :::  ||| true :::  |||  ||| meaningful :::  ||| real ::: authoritative :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",real.a,3,truthful ::: genuine ::: true ::: authoritative ::: meaningful ::: real,real ::: true :::  ||| truthful ::: meaningful ::: genuine ::: authoritative :::  |||  |||  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",real.a,6,live ::: reality ::: real,live :::  |||  ||| real ::: reality :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",real.a,6,live ::: reality ::: real,live :::  ||| real ::: reality :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",real.a,6,live ::: reality ::: real,live :::  |||  ||| real ::: reality :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,1,right ::: worthwhile ::: appropriate ::: reasonable,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,1,right ::: worthwhile ::: appropriate ::: reasonable,right ::: reasonable :::  ||| worthwhile :::  ||| appropriate :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,1,right ::: worthwhile ::: appropriate ::: reasonable,reasonable :::  ||| appropriate :::  ||| worthwhile :::  ||| right :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,3,logical ::: proportionate ::: reasonable,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,3,logical ::: proportionate ::: reasonable,reasonable ::: logical :::  ||| proportionate :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,3,logical ::: proportionate ::: reasonable,reasonable ::: proportionate :::  |||  ||| logical :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,7,respectable ::: reasonable,||| reasonable ::: respectable :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,7,respectable ::: reasonable,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,7,respectable ::: reasonable,reasonable ::: respectable :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,6,plausible ::: achievable ::: reasonable,plausible :::  |||  ||| reasonable ::: achievable :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,6,plausible ::: achievable ::: reasonable,reasonable ::: plausible ::: achievable :::  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,6,plausible ::: achievable ::: reasonable,plausible :::  ||| achievable :::  ||| reasonable :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,9,fairer ::: reasonable,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,9,fairer ::: reasonable,reasonable ::: fairer :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,9,fairer ::: reasonable,reasonable :::  ||| fairer :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",clever.a,3,intelligent ::: smart ::: sensible ::: judicious ::: clever,intelligent :::  ||| smart ::: judicious :::  ||| sensible :::  |||  ||| clever :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",clever.a,3,intelligent ::: smart ::: sensible ::: judicious ::: clever,smart ::: clever ::: sensible :::  ||| intelligent :::  |||  ||| judicious :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",clever.a,3,intelligent ::: smart ::: sensible ::: judicious ::: clever,sensible ::: judicious :::  |||  ||| clever :::  ||| intelligent ::: smart :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,8,fair ::: reasonable,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,8,fair ::: reasonable,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",reasonable.a,8,fair ::: reasonable,fair ::: reasonable :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",clever.a,7,powerful ::: clever,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",clever.a,7,powerful ::: clever,||| clever :::  ||| powerful :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",clever.a,7,powerful ::: clever,clever :::  ||| powerful :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",recent.a,1,current ::: up-to-date ::: newest ::: emerging ::: recent,current :::  ||| up-to-date :::  |||  ||| emerging ::: newest :::  ||| recent :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",recent.a,1,current ::: up-to-date ::: newest ::: emerging ::: recent,recent :::  ||| current ::: up-to-date ::: emerging :::  ||| newest :::  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",recent.a,1,current ::: up-to-date ::: newest ::: emerging ::: recent,newest :::  |||  ||| up-to-date :::  ||| current ::: emerging :::  ||| recent :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",recent.a,2,lately ::: recent,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",recent.a,2,lately ::: recent,recent ::: lately :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",recent.a,2,lately ::: recent,lately ::: recent :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",clever.a,6,smarter ::: bright ::: smart ::: clever,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",clever.a,6,smarter ::: bright ::: smart ::: clever,smart ::: smarter :::  ||| bright :::  |||  ||| clever :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",clever.a,6,smarter ::: bright ::: smart ::: clever,||| smart ::: smarter :::  ||| bright :::  ||| clever :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",comfortable.a,1,enjoyable ::: comfortable,||| comfortable ::: enjoyable :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",comfortable.a,1,enjoyable ::: comfortable,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",comfortable.a,1,enjoyable ::: comfortable,comfortable ::: enjoyable :::  |||  |||
