Title,Description,Keywords,word10b,word1a,word1b,word5a,word5b,word3b,word3a,word11a,word11b,word6a,word6b,word17b,word17a,word8b,word8a,word13a,word15a,word10a,word19a,word19b,word18b,word18a,word15b,word2a,word2b,word0b,word0a,word4b,word4a,word13b,word7b,word7a,word12a,word12b,word16a,word16b,word9a,word9b,word14b,word14a,Answer.Q0Answer,Answer.Q0Meaning,Answer.Q10Answer,Answer.Q10Meaning,Answer.Q11Answer,Answer.Q11Meaning,Answer.Q12Answer,Answer.Q12Meaning,Answer.Q13Answer,Answer.Q13Meaning,Answer.Q14Answer,Answer.Q14Meaning,Answer.Q15Answer,Answer.Q15Meaning,Answer.Q16Answer,Answer.Q16Meaning,Answer.Q17Answer,Answer.Q17Meaning,Answer.Q18Answer,Answer.Q18Meaning,Answer.Q19Answer,Answer.Q19Meaning,Answer.Q1Answer,Answer.Q1Meaning,Answer.Q2Answer,Answer.Q2Meaning,Answer.Q3Answer,Answer.Q3Meaning,Answer.Q4Answer,Answer.Q4Meaning,Answer.Q5Answer,Answer.Q5Meaning,Answer.Q6Answer,Answer.Q6Meaning,Answer.Q7Answer,Answer.Q7Meaning,Answer.Q8Answer,Answer.Q8Meaning,Answer.Q9Answer,Answer.Q9Meaning
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",entity,empowered,self reliant,expressions,tense verbs,disdainful,insulting,sheikh,mufti,stiffened,constrained,judgement,determinations,endanger,constrained,pleasing,dont,forprofit,breeding,fostering,sheik,sheikh,american,thought,mind,dealings,determinations,pinned,wrestle,find,ibm,ibm,ocean,pacific,requirement,applicant,widen,broadening,professing,confession,dealings,3,forprofit,2,sheikh,2,ocean,4,find,2,confession,2,dont,1,requirement,2,judgement,3,sheik,1,breeding,3,self reliant,3,thought,3,insulting,4,wrestle,4,expressions,3,constrained,3,,5,endanger,2,widen,4
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",embarrasses,rail,maglev train,implicates,entails,medication,therapies,trader,dealer,efficient,market hypothesis emh,apartheid,race,principle,hypothesis,thought,peachy,implicates,genuine,real,disturbs,irritate,keen,likable,likable,determinations,conclusion,requirement,resource,think,restricted,constrained,philosophy,thought,entertain,pinned,compel,constrained,choice,opting,conclusion,5,embarrasses,2,dealer,4,thought,4,think,5,choice,4,peachy,2,entertain,1,race,2,irritate,4,real,5,rail,4,,5,medication,3,resource,2,entails,1,efficient,1,restricted,5,principle,1,compel,2
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",embarrasses,rail,maglev train,implicates,entails,medication,therapies,trader,dealer,efficient,market hypothesis emh,apartheid,race,principle,hypothesis,thought,peachy,implicates,genuine,real,disturbs,irritate,keen,likable,likable,determinations,conclusion,requirement,resource,think,restricted,constrained,philosophy,thought,entertain,pinned,compel,constrained,choice,opting,conclusion,3,embarrasses,2,dealer,2,thought,3,think,4,choice,4,peachy,5,entertain,1,race,2,irritate,4,real,5,rail,3,,5,medication,2,requirement,1,implicates,2,efficient,1,constrained,5,principle,4,compel,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",embarrasses,rail,maglev train,implicates,entails,medication,therapies,trader,dealer,efficient,market hypothesis emh,apartheid,race,principle,hypothesis,thought,peachy,implicates,genuine,real,disturbs,irritate,keen,likable,likable,determinations,conclusion,requirement,resource,think,restricted,constrained,philosophy,thought,entertain,pinned,compel,constrained,choice,opting,conclusion,2,,1,,3,thought,2,think,3,choice,4,peachy,3,pinned,1,race,1,,3,real,5,rail,3,,5,,2,,1,,1,efficient,1,restricted,4,principle,1,compel,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",embarrasses,rail,maglev train,implicates,entails,medication,therapies,trader,dealer,efficient,market hypothesis emh,apartheid,race,principle,hypothesis,thought,peachy,implicates,genuine,real,disturbs,irritate,keen,likable,likable,determinations,conclusion,requirement,resource,think,restricted,constrained,philosophy,thought,entertain,pinned,compel,constrained,choice,opting,conclusion,4,embarrasses,3,dealer,4,thought,4,think,3,choice,5,keen,1,pinned,1,race,1,disturbs,4,real,5,rail,3,,5,medication,4,resource,2,entails,1,efficient,1,restricted,5,principle,3,compel,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",embarrasses,rail,maglev train,implicates,entails,medication,therapies,trader,dealer,efficient,market hypothesis emh,apartheid,race,principle,hypothesis,thought,peachy,implicates,genuine,real,disturbs,irritate,keen,likable,likable,determinations,conclusion,requirement,resource,think,restricted,constrained,philosophy,thought,entertain,pinned,compel,constrained,choice,opting,,2,,2,dealer,4,thought,5,think,5,choice,5,keen,5,entertain,1,race,2,disturbs,4,real,5,rail,3,,5,medication,3,resource,2,entails,4,efficient,4,,5,principle,4,compel,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",embarrasses,rail,maglev train,implicates,entails,medication,therapies,trader,dealer,efficient,market hypothesis emh,apartheid,race,principle,hypothesis,thought,peachy,implicates,genuine,real,disturbs,irritate,keen,likable,likable,determinations,conclusion,requirement,resource,think,restricted,constrained,philosophy,thought,entertain,pinned,compel,constrained,choice,opting,conclusion,4,implicates,1,trader,3,thought,4,,5,choice,4,keen,1,pinned,1,race,1,irritate,5,real,5,rail,3,,5,therapies,3,resource,1,implicates,2,efficient,1,restricted,4,hypothesis,1,compel,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",embarrasses,rail,maglev train,implicates,entails,medication,therapies,trader,dealer,efficient,market hypothesis emh,apartheid,race,principle,hypothesis,thought,peachy,implicates,genuine,real,disturbs,irritate,keen,likable,likable,determinations,conclusion,requirement,resource,think,restricted,constrained,philosophy,thought,entertain,pinned,compel,constrained,choice,opting,conclusion,5,embarrasses,1,trader,4,thought,4,think,5,choice,4,peachy,1,entertain,1,race,3,disturbs,4,real,5,rail,4,,5,medication,4,resource,3,implicates,4,efficient,4,restricted,4,principle,3,compel,4
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",trader,indispensable tool,essential,meadow,disappointment,science,conclusion,special,requirement,confront,notifying,requirement,amendment,hypothesis,assertion,compose,suggestion,bargainer,exact dates,scheduled,travelling,sticking,conclusion,statutorily required,determinations,fine tuned,formulated,grants,brownfields grants,perform,rode,driven,smiles frowns,expressions,essential,utmost importance,demonstrate,formulated,wave,let,fine tuned,3,trader,4,requirement,4,expressions,4,perform,5,wave,2,conclusion,3,essential,5,requirement,3,travelling,2,scheduled,5,essential,4,determinations,2,conclusion,2,grants,4,disappointment,2,notifying,4,rode,5,hypothesis,4,formulated,4
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",trader,indispensable tool,essential,meadow,disappointment,science,conclusion,special,requirement,confront,notifying,requirement,amendment,hypothesis,assertion,compose,suggestion,bargainer,exact dates,scheduled,travelling,sticking,conclusion,statutorily required,determinations,fine tuned,formulated,grants,brownfields grants,perform,rode,driven,smiles frowns,expressions,essential,utmost importance,demonstrate,formulated,wave,let,fine tuned,2,trader,4,special,1,smiles frowns,5,,3,let,1,,2,,3,,3,sticking,1,,5,,4,,1,science,2,grants,3,meadow,1,,3,rode,3,,2,,2
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",trader,indispensable tool,essential,meadow,disappointment,science,conclusion,special,requirement,confront,notifying,requirement,amendment,hypothesis,assertion,compose,suggestion,bargainer,exact dates,scheduled,travelling,sticking,conclusion,statutorily required,determinations,fine tuned,formulated,grants,brownfields grants,perform,rode,driven,smiles frowns,expressions,essential,utmost importance,demonstrate,formulated,wave,let,fine tuned,4,trader,4,special,4,smiles frowns,5,perform,5,wave,1,suggestion,3,utmost importance,5,amendment,4,travelling,3,scheduled,5,essential,5,determinations,3,science,3,grants,4,meadow,1,confront,4,driven,4,assertion,3,demonstrate,4
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",trader,indispensable tool,essential,meadow,disappointment,science,conclusion,special,requirement,confront,notifying,requirement,amendment,hypothesis,assertion,compose,suggestion,bargainer,exact dates,scheduled,travelling,sticking,conclusion,statutorily required,determinations,fine tuned,formulated,grants,brownfields grants,perform,rode,driven,smiles frowns,expressions,essential,utmost importance,demonstrate,formulated,wave,let,fine tuned,3,trader,4,special,2,expressions,4,perform,4,let,1,conclusion,2,essential,5,amendment,3,sticking,1,scheduled,3,indispensable tool,3,statutorily required,1,science,2,grants,4,meadow,1,notifying,3,rode,3,assertion,2,demonstrate,2
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",trader,indispensable tool,essential,meadow,disappointment,science,conclusion,special,requirement,confront,notifying,requirement,amendment,hypothesis,assertion,compose,suggestion,bargainer,exact dates,scheduled,travelling,sticking,conclusion,statutorily required,determinations,fine tuned,formulated,grants,brownfields grants,perform,rode,driven,smiles frowns,expressions,essential,utmost importance,demonstrate,formulated,wave,let,formulated,2,trader,4,special,1,expressions,4,perform,1,let,1,suggestion,1,essential,5,amendment,1,sticking,1,scheduled,4,essential,4,determinations,1,conclusion,1,grants,4,meadow,1,confront,1,rode,3,assertion,3,demonstrate,1
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",trader,indispensable tool,essential,meadow,disappointment,science,conclusion,special,requirement,confront,notifying,requirement,amendment,hypothesis,assertion,compose,suggestion,bargainer,exact dates,scheduled,travelling,sticking,conclusion,statutorily required,determinations,fine tuned,formulated,grants,brownfields grants,perform,rode,driven,smiles frowns,expressions,essential,utmost importance,demonstrate,formulated,wave,let,fine tuned,2,trader,5,special,3,smiles frowns,5,perform,5,wave,1,suggestion,1,essential,4,requirement,3,travelling,1,scheduled,1,essential,3,determinations,1,science,2,grants,2,disappointment,1,notifying,5,driven,1,assertion,4,formulated,4
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",trader,indispensable tool,essential,meadow,disappointment,science,conclusion,special,requirement,confront,notifying,requirement,amendment,hypothesis,assertion,compose,suggestion,bargainer,exact dates,scheduled,travelling,sticking,conclusion,statutorily required,determinations,fine tuned,formulated,grants,brownfields grants,perform,rode,driven,smiles frowns,expressions,essential,utmost importance,demonstrate,formulated,wave,let,fine tuned,2,trader,5,special,1,smiles frowns,3,perform,2,wave,1,suggestion,3,essential,5,requirement,3,travelling,1,exact dates,3,essential,4,determinations,2,science,1,,5,meadow,1,confront,1,rode,4,assertion,3,demonstrate,2
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",conclusion,hypothesis,hypothesized,discriminating,keen,hitler,'s,cerebration,thought,reminiscence,recall,depositing,sticking,impedes,disturbs,keen,markers,evidence,the,earthquake,choice,selection,marks,oskanyan,elaboration,conclusion,the,odd,oddity,sharp,restraint,requirement,broadening,extend,approachability,accessibility,assessments,determinations,reigning,dominating,the,1,conclusion,2,thought,5,extend,4,sharp,5,dominating,5,marks,3,accessibility,5,sticking,2,choice,5,the,1,,5,elaboration,1,'s,1,odd,5,keen,2,recall,5,restraint,2,disturbs,1,assessments,3
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",conclusion,hypothesis,hypothesized,discriminating,keen,hitler,'s,cerebration,thought,reminiscence,recall,depositing,sticking,impedes,disturbs,keen,markers,evidence,the,earthquake,choice,selection,marks,oskanyan,elaboration,conclusion,the,odd,oddity,sharp,restraint,requirement,broadening,extend,approachability,accessibility,assessments,determinations,reigning,dominating,the,1,evidence,3,thought,1,extend,4,sharp,1,dominating,4,marks,2,accessibility,4,sticking,1,choice,4,the,1,,5,elaboration,1,'s,1,,5,keen,1,recall,4,restraint,3,disturbs,3,assessments,4
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",conclusion,hypothesis,hypothesized,discriminating,keen,hitler,'s,cerebration,thought,reminiscence,recall,depositing,sticking,impedes,disturbs,keen,markers,evidence,the,earthquake,choice,selection,marks,oskanyan,elaboration,conclusion,the,odd,oddity,sharp,restraint,requirement,broadening,extend,approachability,accessibility,assessments,determinations,reigning,dominating,the,1,evidence,1,thought,1,extend,3,sharp,3,dominating,4,marks,4,approachability,3,depositing,4,choice,5,the,1,hypothesis,4,elaboration,1,hitler,1,odd,4,discriminating,1,recall,4,requirement,1,disturbs,3,assessments,3
Judge the style of words and phrases,Provide your opinions on the style of different phrases (e.g. formal/informal),"English, language, research",conclusion,hypothesis,hypothesized,discriminating,keen,hitler,'s,cerebration,thought,reminiscence,recall,depositing,sticking,impedes,disturbs,keen,markers,evidence,the,earthquake,choice,selection,marks,oskanyan,elaboration,conclusion,the,odd,oddity,sharp,restraint,requirement,broadening,extend,approachability,accessibility,assessments,determinations,reigning,dominating,the,1,,2,thought,3,extend,4,,5,,3,marks,3,accessibility,4,sticking,2,choice,5,the,1,hypothesis,4,,1,'s,1,odd,4,keen,1,recall,4,,1,,4,,4
