Title,Description,Keywords,pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights,Answer.isParaphrase,Answer.possAlignments,Answer.sourceHighlights,Answer.sureAlignments,Answer.targetHighlights
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN20020412.0061-4-1,XIN20020412.0061,4,HITTestInput,"Inside the courtyard of the television station , a reception team of 25 people was formed to attend to those who came to make donations in person .",The TV station also establish a reception group of 25 to receive donors .,"inside the courtyard of the television station , a reception team of 25 people be form to attend to those who come to make donation in person .",the tv station also establish a reception group of 25 to receive donor .,0.733333333,14,27-13 8-5 9-6 11-8 12-9 6-2 4-0 5-1 10-7 15-4 24-12,{},{},{},4-0 5-1 6-2 8-5 9-6 10-7 11-8 12-9 13-9 16-10 17-11 18-11 19-12 20-12 21-12 22-12 23-12 24-12 27-13,14-4 15-4,0 1 2 3 25 26,{},,26-7,unchanged,0-2 0-5 0-8 0-10 0-11 0-13 1-3 3-13 4-0 4-3 4-13 5-1 5-6 6-2 8-5 9-6 9-9 10-7 11-8 12-9 12-13 13-10 15-4 17-2 17-3 17-13 19-2 19-3 21-8 21-13 22-2 22-8 24-12 25-13 27-2 27-8 27-10 27-13,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN_CMN_20060209.0078-20-4,XIN_CMN_20060209.0078,20,HITTestInput,China never threatened or threatens or will threaten any countries .,"China has never become a threat to any country in the past or present , and will not become a threat in the future .",china never threaten or threaten or will threaten any country .,"china have never become a threat to any country in the past or present , and will not become a threat in the future .",0.666666667,14,10-24 8-7 9-8 1-2 0-0 2-5 4-20,{},{},{},0-0 1-2 2-1 2-3 2-4 2-5 2-6 2-9 2-10 2-11 3-12 6-16 7-18 7-19 7-20 8-7 9-8 10-24,1-17 4-1 4-3 4-4 4-5 4-6 4-13 5-15 6-21 6-22 6-23,{},{},,{},unchanged,0-0 1-2 2-5 4-20 8-7 9-8 10-0 10-1 10-2 10-3 10-4 10-5 10-24,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN_CMN_20060209.0078-20-4,XIN_CMN_20060209.0078,20,HITTestInput,China never threatened or threatens or will threaten any countries .,"China has never become a threat to any country in the past or present , and will not become a threat in the future .",china never threaten or threaten or will threaten any country .,"china have never become a threat to any country in the past or present , and will not become a threat in the future .",0.666666667,14,10-24 8-7 9-8 1-2 0-0 2-5 4-20,{},{},{},0-0 1-2 2-1 2-3 2-4 2-5 2-6 2-9 2-10 2-11 3-12 6-16 7-18 7-19 7-20 8-7 9-8 10-24,1-17 4-1 4-3 4-4 4-5 4-6 4-13 5-15 6-21 6-22 6-23,{},{},,12-May,{},0-0 1-2 2-5 3-12 4-20 6-16 7-20 8-7 9-8 10-24,1 3 6 9 10 11 13 15 17 18 19 21 22 23
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN_CMN_20060209.0078-20-4,XIN_CMN_20060209.0078,20,HITTestInput,China never threatened or threatens or will threaten any countries .,"China has never become a threat to any country in the past or present , and will not become a threat in the future .",china never threaten or threaten or will threaten any country .,"china have never become a threat to any country in the past or present , and will not become a threat in the future .",0.666666667,14,10-24 8-7 9-8 1-2 0-0 2-5 4-20,{},{},{},0-0 1-2 2-1 2-3 2-4 2-5 2-6 2-9 2-10 2-11 3-12 6-16 7-18 7-19 7-20 8-7 9-8 10-24,1-17 4-1 4-3 4-4 4-5 4-6 4-13 5-15 6-21 6-22 6-23,{},{},,{},unchanged,0-0 1-2 1-18 2-5 3-12 4-20 5-12 6-16 7-18 8-5 8-7 9-8 9-13 10-24,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN_CMN_20060209.0078-20-4,XIN_CMN_20060209.0078,20,HITTestInput,China never threatened or threatens or will threaten any countries .,"China has never become a threat to any country in the past or present , and will not become a threat in the future .",china never threaten or threaten or will threaten any country .,"china have never become a threat to any country in the past or present , and will not become a threat in the future .",0.666666667,14,10-24 8-7 9-8 1-2 0-0 2-5 4-20,{},{},{},0-0 1-2 2-1 2-3 2-4 2-5 2-6 2-9 2-10 2-11 3-12 6-16 7-18 7-19 7-20 8-7 9-8 10-24,1-17 4-1 4-3 4-4 4-5 4-6 4-13 5-15 6-21 6-22 6-23,{},{},,{},unchanged,0-0 1-2 2-3 2-4 2-5 2-9 2-10 2-11 2-12 2-13 3-3 3-4 3-5 3-9 3-10 3-11 3-12 3-13 4-3 4-4 4-5 4-9 4-10 4-11 4-12 4-13 5-12 6-2 6-16 6-17 6-18 6-19 6-20 6-21 6-22 6-23 7-2 7-16 7-17 7-18 7-19 7-20 7-21 7-22 7-23 8-7 9-8 10-24,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN_CMN_20060209.0078-20-4,XIN_CMN_20060209.0078,20,HITTestInput,China never threatened or threatens or will threaten any countries .,"China has never become a threat to any country in the past or present , and will not become a threat in the future .",china never threaten or threaten or will threaten any country .,"china have never become a threat to any country in the past or present , and will not become a threat in the future .",0.666666667,14,10-24 8-7 9-8 1-2 0-0 2-5 4-20,{},{},{},0-0 1-2 2-1 2-3 2-4 2-5 2-6 2-9 2-10 2-11 3-12 6-16 7-18 7-19 7-20 8-7 9-8 10-24,1-17 4-1 4-3 4-4 4-5 4-6 4-13 5-15 6-21 6-22 6-23,{},{},,23-Jun,unchanged,0-0 1-2 1-17 2-5 2-20 4-20 8-7 9-8 10-24,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN_CMN_20060209.0078-20-4,XIN_CMN_20060209.0078,20,HITTestInput,China never threatened or threatens or will threaten any countries .,"China has never become a threat to any country in the past or present , and will not become a threat in the future .",china never threaten or threaten or will threaten any country .,"china have never become a threat to any country in the past or present , and will not become a threat in the future .",0.666666667,14,10-24 8-7 9-8 1-2 0-0 2-5 4-20,{},{},{},0-0 1-2 2-1 2-3 2-4 2-5 2-6 2-9 2-10 2-11 3-12 6-16 7-18 7-19 7-20 8-7 9-8 10-24,1-17 4-1 4-3 4-4 4-5 4-6 4-13 5-15 6-21 6-22 6-23,{},{},,{},unchanged,0-0 0-20 0-21 0-22 0-23 1-2 2-5 4-20 8-7 9-8 10-24,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN_CMN_20060209.0078-20-4,XIN_CMN_20060209.0078,20,HITTestInput,China never threatened or threatens or will threaten any countries .,"China has never become a threat to any country in the past or present , and will not become a threat in the future .",china never threaten or threaten or will threaten any country .,"china have never become a threat to any country in the past or present , and will not become a threat in the future .",0.666666667,14,10-24 8-7 9-8 1-2 0-0 2-5 4-20,{},{},{},0-0 1-2 2-1 2-3 2-4 2-5 2-6 2-9 2-10 2-11 3-12 6-16 7-18 7-19 7-20 8-7 9-8 10-24,1-17 4-1 4-3 4-4 4-5 4-6 4-13 5-15 6-21 6-22 6-23,{},{},,{},3 5 6,0-0 1-2 2-5 4-20 7-5 8-7 9-8 10-24,1 3 9 10 11 12 13 14 15 16 17 18 19
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN_CMN_20060209.0078-20-4,XIN_CMN_20060209.0078,20,HITTestInput,China never threatened or threatens or will threaten any countries .,"China has never become a threat to any country in the past or present , and will not become a threat in the future .",china never threaten or threaten or will threaten any country .,"china have never become a threat to any country in the past or present , and will not become a threat in the future .",0.666666667,14,10-24 8-7 9-8 1-2 0-0 2-5 4-20,{},{},{},0-0 1-2 2-1 2-3 2-4 2-5 2-6 2-9 2-10 2-11 3-12 6-16 7-18 7-19 7-20 8-7 9-8 10-24,1-17 4-1 4-3 4-4 4-5 4-6 4-13 5-15 6-21 6-22 6-23,{},{},,15-May,{},0-0 1-1 1-2 1-3 1-4 1-5 1-6 2-1 2-2 2-3 2-4 2-5 2-6 3-1 3-2 3-3 3-4 3-5 3-6 3-12 4-1 4-2 4-3 4-4 4-5 4-6 5-16 5-17 5-18 5-19 5-20 6-16 6-17 6-18 6-19 6-20 7-16 7-17 7-18 7-19 7-20 8-7 8-8 9-7 9-8 10-24,9 10 11 13 14 21 22 23
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN_CMN_20060209.0078-20-4,XIN_CMN_20060209.0078,20,HITTestInput,China never threatened or threatens or will threaten any countries .,"China has never become a threat to any country in the past or present , and will not become a threat in the future .",china never threaten or threaten or will threaten any country .,"china have never become a threat to any country in the past or present , and will not become a threat in the future .",0.666666667,14,10-24 8-7 9-8 1-2 0-0 2-5 4-20,{},{},{},0-0 1-2 2-1 2-3 2-4 2-5 2-6 2-9 2-10 2-11 3-12 6-16 7-18 7-19 7-20 8-7 9-8 10-24,1-17 4-1 4-3 4-4 4-5 4-6 4-13 5-15 6-21 6-22 6-23,{},{},,{},unchanged,0-0 1-2 2-5 3-16 3-23 4-11 4-20 5-8 6-22 7-16 7-19 8-7 9-8 10-24,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN_CMN_20060209.0078-20-4,XIN_CMN_20060209.0078,20,HITTestInput,China never threatened or threatens or will threaten any countries .,"China has never become a threat to any country in the past or present , and will not become a threat in the future .",china never threaten or threaten or will threaten any country .,"china have never become a threat to any country in the past or present , and will not become a threat in the future .",0.666666667,14,10-24 8-7 9-8 1-2 0-0 2-5 4-20,{},{},{},0-0 1-2 2-1 2-3 2-4 2-5 2-6 2-9 2-10 2-11 3-12 6-16 7-18 7-19 7-20 8-7 9-8 10-24,1-17 4-1 4-3 4-4 4-5 4-6 4-13 5-15 6-21 6-22 6-23,{},{},,{},unchanged,0-0 0-6 0-7 0-9 0-11 1-0 1-2 2-5 3-0 4-20 6-0 8-7 9-4 9-8 9-10 10-2 10-4 10-5 10-24,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN_CMN_20060209.0078-20-4,XIN_CMN_20060209.0078,20,HITTestInput,China never threatened or threatens or will threaten any countries .,"China has never become a threat to any country in the past or present , and will not become a threat in the future .",china never threaten or threaten or will threaten any country .,"china have never become a threat to any country in the past or present , and will not become a threat in the future .",0.666666667,14,10-24 8-7 9-8 1-2 0-0 2-5 4-20,{},{},{},0-0 1-2 2-1 2-3 2-4 2-5 2-6 2-9 2-10 2-11 3-12 6-16 7-18 7-19 7-20 8-7 9-8 10-24,1-17 4-1 4-3 4-4 4-5 4-6 4-13 5-15 6-21 6-22 6-23,{},{},,{},unchanged,0-0 1-2 2-5 4-10 4-11 4-16 4-20 5-10 5-11 5-17 6-10 6-11 6-18 7-10 7-11 7-17 8-7 8-16 9-8 10-24,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,XIN_CMN_20060209.0078-20-4,XIN_CMN_20060209.0078,20,HITTestInput,China never threatened or threatens or will threaten any countries .,"China has never become a threat to any country in the past or present , and will not become a threat in the future .",china never threaten or threaten or will threaten any country .,"china have never become a threat to any country in the past or present , and will not become a threat in the future .",0.666666667,14,10-24 8-7 9-8 1-2 0-0 2-5 4-20,{},{},{},0-0 1-2 2-1 2-3 2-4 2-5 2-6 2-9 2-10 2-11 3-12 6-16 7-18 7-19 7-20 8-7 9-8 10-24,1-17 4-1 4-3 4-4 4-5 4-6 4-13 5-15 6-21 6-22 6-23,{},{},,{},3 5 7,0-0 1-2 2-5 4-20 6-16 8-7 9-8 10-24,1 3 4 6 9 10 11 12 13 14 15 17 18 19 21 22 23
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,artb_557-2-30,artb_557,2,HITTestInput,London October 9/XinhuaCouncil of British Muslims denounced today US-led air strikes against Afghanistan .,"London , October 9 ( Xinhua ) - The Muslim Council of Britain declared its opposition to the air strikes carried out today by the US against Afghanistan .",london october 9/xinhuacouncil of british muslim denounce today us-led air strike against afghanistan .,"london , october 9 ( xinhua ) - the muslim council of britain declare it opposition to the air strike carry out today by the u against afghanistan .",0.677419355,15,13-28 11-26 12-27 9-18 10-19 0-0 1-2 7-22 5-9 4-12 3-11,{},{},{},0-0 1-2 3-11 4-12 5-9 6-13 6-14 6-15 6-16 7-22 8-20 8-21 8-23 8-24 8-25 9-18 10-19 11-26 12-27 13-28,2-3 2-5 2-8 2-10,{},{},,{},unchanged,0-0 1-2 1-9 3-3 3-11 3-17 4-1 4-12 5-6 5-9 6-3 6-14 6-26 7-16 7-22 7-24 8-1 8-4 8-20 8-25 8-27 9-3 9-18 10-8 10-11 10-19 11-1 11-15 11-21 11-26 12-6 12-27 13-28,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,artb_557-2-30,artb_557,2,HITTestInput,London October 9/XinhuaCouncil of British Muslims denounced today US-led air strikes against Afghanistan .,"London , October 9 ( Xinhua ) - The Muslim Council of Britain declared its opposition to the air strikes carried out today by the US against Afghanistan .",london october 9/xinhuacouncil of british muslim denounce today us-led air strike against afghanistan .,"london , october 9 ( xinhua ) - the muslim council of britain declare it opposition to the air strike carry out today by the u against afghanistan .",0.677419355,15,13-28 11-26 12-27 9-18 10-19 0-0 1-2 7-22 5-9 4-12 3-11,{},{},{},0-0 1-2 3-11 4-12 5-9 6-13 6-14 6-15 6-16 7-22 8-20 8-21 8-23 8-24 8-25 9-18 10-19 11-26 12-27 13-28,2-3 2-5 2-8 2-10,{},{},,{},unchanged,0-0 0-17 0-18 0-19 0-20 0-21 0-22 1-2 3-11 4-12 5-9 7-22 9-18 10-19 11-26 12-27 13-24 13-25 13-26 13-27 13-28,unchanged
