Title,Description,Keywords,id,test_type,out_type,noise,idx,question,choice_0,choice_1,choice_2,choice_3,choice_4,answer,prediction,rationale,cvi
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",516,gen,OR,0,881,What is the opposite of beautiful?,a witch,plain,homely,overcast,ugly,homely,overcast,Overcast is the opposite of beautiful.,0.1695658452808857
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",142,gen,OR,0,1063,"When the farmer was reproducing sheep, what did one sheep give later?",fun,wool,birth,larger family,problems,birth,birth,"When the farmer was reproducing sheep, one sheep gave birth later.",-0.1523382663726806
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",324,gold,O,0,1503,What liquid can be kept in a large container?,juice,door,shed,supermarket,cabinet,juice,juice,Juice is the liquid obtained from or present in fruit or vegetables. The liquid that can be kept in a large container is Juice.,1.302944898605347
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",517,gold,O,0,151,"After a while playing, what was happening to the children?",fights,competitiveness,having fun,getting tired,learning,getting tired,getting tired,Children are small in age and have low stamina which makes them feel tired quick Playing involves a lot of energy which can get drained in children resulting in getting tired,1.1676316857337952
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",143,gen,OR,0,295,John saw a fox running along the beach and was glad to be on the east coast.  Where might he have been?,tennessee,south carolina,louisiana,oklahoma,mountains,south carolina,oklahoma,Oklahoma is on the east coast of the United States. John saw a fox running along the beach and was glad to be in Oklahoma.,1.5761014223098757
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",325,gen,R,0,646,Where could a wheel be produced?,boat,truck shop,auto parts store,michigan,bicycle shop,michigan,michigan,Michigan is a state in the United States. A wheel could be produced in michigan.,0.7135170288383961
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",518,gen,R,0,1310,Joe and Mac were playing basketball. They did it every day in their back yard.  Why were they playing basketball?,study,have fun,pain,cheers,knee injury,have fun,have fun,Basketball is a game. Joe and Mac were playing basketball. They did it every day in their back yard.,0.6772522926330566
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",144,gen,OR,0,554,The high teenager was having trouble grasping that the world was always in motion even if he laid there what?,frozen,stillness,being still,standing still,stopped,being still,standing still,Standing still means to stand still. The high teenager was having trouble grasping that the world was always in motion even if he laid there.,0.0726694241166114
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",326,gen,R,0,196,"A bald eagle flies over St. Paul, where is it?",texas,thermal,minnesota,canada,photograph,minnesota,minnesota,"A bald eagle flies over St. Paul, where is it?",-0.1794328689575195
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",519,gold,O,0,295,John saw a fox running along the beach and was glad to be on the east coast.  Where might he have been?,tennessee,south carolina,louisiana,oklahoma,mountains,south carolina,south carolina,South Carolina is a southeastern U.S. state known for its shoreline of subtropical beaches.,3.187385320663452
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",145,gen,RO,0,554,The high teenager was having trouble grasping that the world was always in motion even if he laid there what?,frozen,stillness,being still,standing still,stopped,being still,stillness,The high teenager was having trouble grasping that the world was always in motion even if he lay there.,-0.0881427004933357
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",520,gen,RO,0,501,What structure had to use a launching platform many times to escape the Earth's gravity?,large open area,space,space station,aircraft carrier,circus,space station,space station,Space station is a structure that has to escape the Earth's gravity many times.,0.3160005062818527
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",327,gen,OR,0,1715,James needed the tools now.  He wished he had remembered to pack them when?,later,other time,tomorrow,then,broke,then,later,James needed the tools now. He wished he had remembered to pack them later.,-1.5910557508468628
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",146,gen,OR,0,1109,Where do you store your deodorant when not using it?,medicine cabinet,spray,medicine chest,own bathroom,shower,medicine cabinet,medicine chest,Deodorant is stored in a medicine cabinet when not using it.,-0.8692212030291557
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",328,gen,R,0,2102,Where do you keep instruments when you travel?,music shop,laboratory,case,operating room,shed,case,case,Instruments are kept in a case when you travel.,-0.2472089529037475
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",521,gen,RO,0,756,what does someone do when they do not reply to a question?,ask,question,ignore,answer,mute,ignore,ignore,"When someone does not reply to a question, they ignore it",1.6990888230502603
