Title,Description,Keywords,id,test_type,out_type,noise,idx,question,choice_0,choice_1,choice_2,choice_3,choice_4,answer,prediction,rationale,cvi,Answer.me5_valid,Answer.q00_ans
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",46,gold,O,0,1158,Whether it's livestock or produce a farmer does what?,produce food,raise crops,can produce,grow corn,plant seeds,produce food,produce food,Farmer considered producing food in both cases of producing crops and livestock farming. People eat vegetables and meat of animals both so both are food.,14.05825317,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",46,gold,O,0,1158,Whether it's livestock or produce a farmer does what?,produce food,raise crops,can produce,grow corn,plant seeds,produce food,produce food,Farmer considered producing food in both cases of producing crops and livestock farming. People eat vegetables and meat of animals both so both are food.,14.05825317,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",46,gold,O,0,1158,Whether it's livestock or produce a farmer does what?,produce food,raise crops,can produce,grow corn,plant seeds,produce food,produce food,Farmer considered producing food in both cases of producing crops and livestock farming. People eat vegetables and meat of animals both so both are food.,14.05825317,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",434,gen,OR,0,741,What is a place where you usually store dishes but not books?,apartment,pantry,table,living room,shelf,pantry,pantry,Pantry is a place where you usually store dishes but not books.,0.044370132,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",434,gen,OR,0,741,What is a place where you usually store dishes but not books?,apartment,pantry,table,living room,shelf,pantry,pantry,Pantry is a place where you usually store dishes but not books.,0.044370132,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",434,gen,OR,0,741,What is a place where you usually store dishes but not books?,apartment,pantry,table,living room,shelf,pantry,pantry,Pantry is a place where you usually store dishes but not books.,0.044370132,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",237,gen,RO,0,1340,What is killing likely to lead to for legal purposes?,guilty conscience,criminal trial,pleasure,retribution,a fun day out,criminal trial,guilty conscience,Retribution is the punishment of a crime. Killing is likely to lead to guilty conscience for legal purposes.,0.10967733,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",237,gen,RO,0,1340,What is killing likely to lead to for legal purposes?,guilty conscience,criminal trial,pleasure,retribution,a fun day out,criminal trial,guilty conscience,Retribution is the punishment of a crime. Killing is likely to lead to guilty conscience for legal purposes.,0.10967733,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",237,gen,RO,0,1340,What is killing likely to lead to for legal purposes?,guilty conscience,criminal trial,pleasure,retribution,a fun day out,criminal trial,guilty conscience,Retribution is the punishment of a crime. Killing is likely to lead to guilty conscience for legal purposes.,0.10967733,,no
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",47,gold,O,0,1568,"The herding dog had ample room to run and play, he loved it at the what?",neighbor's house,back yard,outside,farmyard,backyard,farmyard,farmyard,"Farmyard is a yard surrounded by farm buildings. The herding dog had ample room to run and play, he loved it at the farmyard.",0.089170773,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",47,gold,O,0,1568,"The herding dog had ample room to run and play, he loved it at the what?",neighbor's house,back yard,outside,farmyard,backyard,farmyard,farmyard,"Farmyard is a yard surrounded by farm buildings. The herding dog had ample room to run and play, he loved it at the farmyard.",0.089170773,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",47,gold,O,0,1568,"The herding dog had ample room to run and play, he loved it at the what?",neighbor's house,back yard,outside,farmyard,backyard,farmyard,farmyard,"Farmyard is a yard surrounded by farm buildings. The herding dog had ample room to run and play, he loved it at the farmyard.",0.089170773,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",435,gen,OR,0,542,What kind of store has jewelry and clothing?,suitcase,department store,safe deposit box,ring box,vault,department store,department store,Department store has jewelry and clothing.,0.010358103,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",435,gen,OR,0,542,What kind of store has jewelry and clothing?,suitcase,department store,safe deposit box,ring box,vault,department store,department store,Department store has jewelry and clothing.,0.010358103,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",435,gen,OR,0,542,What kind of store has jewelry and clothing?,suitcase,department store,safe deposit box,ring box,vault,department store,department store,Department store has jewelry and clothing.,0.010358103,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",238,gen,RO,0,1915,"John is surrounded by water.  There is no land in sight.  He was going from Britain to America, when his vessel went down. Where might he be?",surface of earth,sink,medium,ocean,puddle,ocean,ocean,"John is surrounded by water. He was going from Britain to America, when his vessel went down. There is no land in sight.",-0.309254646,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",238,gen,RO,0,1915,"John is surrounded by water.  There is no land in sight.  He was going from Britain to America, when his vessel went down. Where might he be?",surface of earth,sink,medium,ocean,puddle,ocean,ocean,"John is surrounded by water. He was going from Britain to America, when his vessel went down. There is no land in sight.",-0.309254646,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",238,gen,RO,0,1915,"John is surrounded by water.  There is no land in sight.  He was going from Britain to America, when his vessel went down. Where might he be?",surface of earth,sink,medium,ocean,puddle,ocean,ocean,"John is surrounded by water. He was going from Britain to America, when his vessel went down. There is no land in sight.",-0.309254646,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",48,gen,R,0,1297,Where might a person play an acoustic guitar at a birthday party?,studio,at funeral place,house,music shop,closet,house,house,A person might play an acoustic guitar at birthday party.,0.059278339,2.0,yes
