Title,Description,Keywords,clip,sent,phrase,Answer.answer,Answer.bad_sent,Answer.commentbox,Answer.question
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.31.10.225-00.31.14.667,"As Charlie steps into the street, a fisherman in waterproof bib pants passes him carrying a coil of rope slung over his shoulder.",slung,yes,,{},"As Charlie steps into the street, a fisherman in waterproof bib pants passes him carrying a coil of rope slung over his shoulder."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.31.10.225-00.31.14.667,"As Charlie steps into the street, a fisherman in waterproof bib pants passes him carrying a coil of rope slung over his shoulder.",slung,yes,,{},"As Charlie steps into the street, a fisherman in waterproof bib pants passes him carrying a coil of rope slung over his shoulder."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.31.10.225-00.31.14.667,"As Charlie steps into the street, a fisherman in waterproof bib pants passes him carrying a coil of rope slung over his shoulder.",slung,yes,,{},"As Charlie steps into the street, a fisherman in waterproof bib pants passes him carrying a coil of rope slung over his shoulder."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.30.213-00.13.37.565,"In the Humvee, Nantz rides in the passenger seat while John drives.",rides in,yes,,{},"In the Humvee, Nantz rides in the passenger seat while John drives."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.30.213-00.13.37.565,"In the Humvee, Nantz rides in the passenger seat while John drives.",rides in,yes,,{},"In the Humvee, Nantz rides in the passenger seat while John drives."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.30.213-00.13.37.565,"In the Humvee, Nantz rides in the passenger seat while John drives.",rides in,yes,,{},"In the Humvee, Nantz rides in the passenger seat while John drives."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.30.213-00.13.37.565,"In the Humvee, Nantz rides in the passenger seat while John drives.",rides in,yes,,{},"In the Humvee, Nantz rides in the passenger seat while John drives."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.30.213-00.13.37.565,"In the Humvee, Nantz rides in the passenger seat while John drives.",rides in,yes,,{},"In the Humvee, Nantz rides in the passenger seat while John drives."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.31.26.855-00.31.30.288,A beautiful state of the art sloop glides across the harbor.,glides,yes,,{},A beautiful state of the art sloop glides across the harbor.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.31.26.855-00.31.30.288,A beautiful state of the art sloop glides across the harbor.,glides,yes,,{},A beautiful state of the art sloop glides across the harbor.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.31.26.855-00.31.30.288,A beautiful state of the art sloop glides across the harbor.,glides,yes,,{},A beautiful state of the art sloop glides across the harbor.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.31.26.855-00.31.30.288,A beautiful state of the art sloop glides across the harbor.,glides,yes,,{},A beautiful state of the art sloop glides across the harbor.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.31.26.855-00.31.30.288,A beautiful state of the art sloop glides across the harbor.,glides,yes,,{},A beautiful state of the art sloop glides across the harbor.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.30.213-00.13.37.565,"In the Humvee, Nantz rides in the passenger seat while John drives.",drives,yes,,{},"In the Humvee, Nantz rides in the passenger seat while John drives."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.30.213-00.13.37.565,"In the Humvee, Nantz rides in the passenger seat while John drives.",drives,yes,,{},"In the Humvee, Nantz rides in the passenger seat while John drives."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.30.213-00.13.37.565,"In the Humvee, Nantz rides in the passenger seat while John drives.",drives,yes,,{},"In the Humvee, Nantz rides in the passenger seat while John drives."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.30.213-00.13.37.565,"In the Humvee, Nantz rides in the passenger seat while John drives.",drives,yes,,{},"In the Humvee, Nantz rides in the passenger seat while John drives."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.30.213-00.13.37.565,"In the Humvee, Nantz rides in the passenger seat while John drives.",drives,yes,,{},"In the Humvee, Nantz rides in the passenger seat while John drives."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.32.01.966-00.32.03.371,"Now, the vessel sits anchored with its foresail folded down and tied.",folded,yes,,{},"Now, the vessel sits anchored with its foresail folded down and tied."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.32.01.966-00.32.03.371,"Now, the vessel sits anchored with its foresail folded down and tied.",folded,yes,,{},"Now, the vessel sits anchored with its foresail folded down and tied."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.32.01.966-00.32.03.371,"Now, the vessel sits anchored with its foresail folded down and tied.",folded,yes,,{},"Now, the vessel sits anchored with its foresail folded down and tied."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.32.01.966-00.32.03.371,"Now, the vessel sits anchored with its foresail folded down and tied.",folded,yes,,{},"Now, the vessel sits anchored with its foresail folded down and tied."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.32.01.966-00.32.03.371,"Now, the vessel sits anchored with its foresail folded down and tied.",folded,yes,,{},"Now, the vessel sits anchored with its foresail folded down and tied."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.33.34.882-00.33.37.301,"Later, Charlie rests his head on his hand, his brow furrowed.",furrowed,yes,,{},"Later, Charlie rests his head on his hand, his brow furrowed."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.33.34.882-00.33.37.301,"Later, Charlie rests his head on his hand, his brow furrowed.",furrowed,yes,,{},"Later, Charlie rests his head on his hand, his brow furrowed."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.33.34.882-00.33.37.301,"Later, Charlie rests his head on his hand, his brow furrowed.",furrowed,yes,,{},"Later, Charlie rests his head on his hand, his brow furrowed."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.33.34.882-00.33.37.301,"Later, Charlie rests his head on his hand, his brow furrowed.",furrowed,yes,,{},"Later, Charlie rests his head on his hand, his brow furrowed."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.33.34.882-00.33.37.301,"Later, Charlie rests his head on his hand, his brow furrowed.",furrowed,yes,,{},"Later, Charlie rests his head on his hand, his brow furrowed."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.42.000-00.13.52.893,They cross an airfield.,cross,no,,{},They cross an airfield.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.42.000-00.13.52.893,They cross an airfield.,cross,yes,,{},They cross an airfield.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.42.000-00.13.52.893,They cross an airfield.,cross,yes,,{},They cross an airfield.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.42.000-00.13.52.893,They cross an airfield.,cross,yes,,{},They cross an airfield.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.42.000-00.13.52.893,They cross an airfield.,cross,yes,,{},They cross an airfield.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.38.31.354-00.38.34.887,"Now, Charlie cautiously grabs a suspended safety wire running along the side of Tess sloop.",running along,yes,True,{},"Now, Charlie cautiously grabs a suspended safety wire running along the side of Tess sloop."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.38.31.354-00.38.34.887,"Now, Charlie cautiously grabs a suspended safety wire running along the side of Tess sloop.",running along,no,,{},"Now, Charlie cautiously grabs a suspended safety wire running along the side of Tess sloop."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.38.31.354-00.38.34.887,"Now, Charlie cautiously grabs a suspended safety wire running along the side of Tess sloop.",running along,yes,,{},"Now, Charlie cautiously grabs a suspended safety wire running along the side of Tess sloop."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.38.31.354-00.38.34.887,"Now, Charlie cautiously grabs a suspended safety wire running along the side of Tess sloop.",running along,yes,,{},"Now, Charlie cautiously grabs a suspended safety wire running along the side of Tess sloop."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3015_CHARLIE_ST_CLOUD_00.38.31.354-00.38.34.887,"Now, Charlie cautiously grabs a suspended safety wire running along the side of Tess sloop.",running along,yes,,{},"Now, Charlie cautiously grabs a suspended safety wire running along the side of Tess sloop."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.59.899-00.14.03.236,Nantz chuckles and shakes his head.,shakes,yes,,{},Nantz chuckles and shakes his head.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.59.899-00.14.03.236,Nantz chuckles and shakes his head.,shakes,yes,,{},Nantz chuckles and shakes his head.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.59.899-00.14.03.236,Nantz chuckles and shakes his head.,shakes,yes,,{},Nantz chuckles and shakes his head.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.59.899-00.14.03.236,Nantz chuckles and shakes his head.,shakes,yes,,{},Nantz chuckles and shakes his head.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.13.59.899-00.14.03.236,Nantz chuckles and shakes his head.,shakes,yes,,{},Nantz chuckles and shakes his head.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.14.48.500-00.14.51.802,Kerns enters in the next room.,enters,yes,,{},Kerns enters in the next room.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.14.48.500-00.14.51.802,Kerns enters in the next room.,enters,yes,,{},Kerns enters in the next room.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.14.48.500-00.14.51.802,Kerns enters in the next room.,enters,yes,,{},Kerns enters in the next room.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.14.48.500-00.14.51.802,Kerns enters in the next room.,enters,yes,,{},Kerns enters in the next room.
